B1,B2,A1,B3,B4,B5,B6,B7,B8,A2,class
24 ,36 ,1 ,20335 ,24005 ,14 ,9 ,2456 ,1896 ,3 ,0 
28 ,37 ,1 ,15917 ,20952 ,10 ,8 ,1995 ,2180 ,3 ,0 
24 ,36 ,1 ,16897 ,18788 ,9 ,8 ,1192 ,1462 ,3 ,0 
26 ,38 ,1 ,22845 ,23941 ,13 ,10 ,1715 ,1453 ,3 ,0 
0 ,0 ,1 ,32650 ,24861 ,7 ,1 ,590 ,70 ,3 ,1 
0 ,0 ,1 ,32821 ,25052 ,6 ,1 ,589 ,70 ,3 ,1 
19 ,29 ,1 ,21100 ,23327 ,14 ,10 ,2055 ,1577 ,3 ,0 
16 ,33 ,1 ,19643 ,22719 ,9 ,7 ,1679 ,2064 ,3 ,0 
16 ,17 ,1 ,25856 ,26462 ,15 ,7 ,2746 ,1802 ,3 ,0 
19 ,36 ,1 ,21102 ,22688 ,12 ,9 ,1799 ,1498 ,3 ,0 
24 ,23 ,1 ,10651 ,17243 ,19 ,5 ,3034 ,1096 ,3 ,0 
23 ,39 ,1 ,20117 ,22353 ,12 ,8 ,1997 ,1798 ,3 ,0 
50 ,52 ,1 ,13414 ,17800 ,15 ,6 ,2125 ,1226 ,3 ,0 
28 ,42 ,1 ,21617 ,22353 ,11 ,9 ,1726 ,1614 ,3 ,0 
13 ,22 ,1 ,16537 ,21446 ,12 ,9 ,1921 ,1767 ,3 ,0 
23 ,37 ,2 ,21512 ,22942 ,11 ,9 ,1512 ,1436 ,3 ,0 
29 ,43 ,2 ,24067 ,26100 ,13 ,8 ,2190 ,1858 ,3 ,0 
11 ,8 ,1 ,17524 ,21710 ,15 ,10 ,2162 ,1453 ,3 ,0 
9 ,10 ,1 ,15475 ,21718 ,9 ,9 ,1294 ,1412 ,3 ,0 
10 ,8 ,1 ,17433 ,21323 ,15 ,10 ,2268 ,1462 ,3 ,0 
17 ,32 ,1 ,18653 ,23226 ,11 ,8 ,1501 ,1241 ,3 ,0 
26 ,47 ,1 ,20365 ,23779 ,8 ,7 ,1294 ,1600 ,3 ,0 
16 ,31 ,1 ,18376 ,20050 ,13 ,9 ,2003 ,1579 ,3 ,0 
29 ,39 ,1 ,14122 ,17571 ,10 ,9 ,2134 ,2564 ,3 ,0 
10 ,7 ,1 ,17365 ,20663 ,15 ,9 ,2361 ,1513 ,3 ,0 
9 ,7 ,1 ,18390 ,19116 ,14 ,9 ,2056 ,1393 ,3 ,0 
9 ,6 ,1 ,18929 ,21230 ,14 ,8 ,2087 ,1405 ,3 ,0 
11 ,15 ,1 ,22592 ,23810 ,14 ,9 ,2397 ,2418 ,3 ,0 
25 ,52 ,1 ,23202 ,24161 ,9 ,8 ,1249 ,1258 ,3 ,0 
10 ,8 ,1 ,17582 ,19417 ,15 ,9 ,2295 ,1560 ,3 ,0 
24 ,40 ,1 ,20790 ,23396 ,11 ,7 ,1446 ,1206 ,3 ,0 
22 ,37 ,1 ,20466 ,22499 ,14 ,10 ,2088 ,1608 ,3 ,0 
13 ,26 ,1 ,22192 ,23748 ,11 ,9 ,1692 ,1570 ,3 ,0 
22 ,36 ,1 ,18254 ,23147 ,12 ,7 ,1875 ,1274 ,3 ,0 
14 ,18 ,1 ,21171 ,22910 ,11 ,8 ,1692 ,1540 ,3 ,0 
11 ,10 ,1 ,16277 ,22077 ,14 ,8 ,2367 ,1621 ,3 ,0 
11 ,25 ,1 ,17406 ,21925 ,10 ,8 ,1611 ,1523 ,3 ,0 
21 ,32 ,1 ,14011 ,18739 ,12 ,9 ,1782 ,1637 ,3 ,0 
17 ,35 ,1 ,20772 ,22624 ,11 ,9 ,1711 ,1683 ,3 ,0 
7 ,8 ,1 ,19384 ,21172 ,9 ,9 ,1466 ,1699 ,3 ,0 
24 ,35 ,1 ,24926 ,24897 ,14 ,9 ,2110 ,1449 ,3 ,0 
15 ,15 ,1 ,15743 ,19843 ,15 ,8 ,2589 ,1789 ,3 ,0 
23 ,35 ,1 ,19604 ,22935 ,12 ,7 ,2341 ,1957 ,3 ,0 
22 ,44 ,1 ,20195 ,23105 ,11 ,9 ,1514 ,1390 ,3 ,0 
15 ,26 ,1 ,16617 ,21129 ,15 ,9 ,2252 ,1657 ,3 ,0 
10 ,8 ,1 ,16052 ,21180 ,14 ,10 ,2205 ,1565 ,3 ,0 
22 ,31 ,1 ,21040 ,23876 ,14 ,8 ,2437 ,1824 ,3 ,0 
29 ,47 ,1 ,17986 ,20459 ,13 ,10 ,2006 ,1940 ,3 ,0 
7 ,7 ,1 ,17735 ,20241 ,11 ,10 ,1558 ,1510 ,3 ,0 
22 ,33 ,1 ,15710 ,19105 ,10 ,9 ,1457 ,1314 ,3 ,0 
38 ,61 ,1 ,23821 ,25740 ,11 ,8 ,2038 ,1994 ,3 ,0 
8 ,6 ,1 ,20848 ,22938 ,13 ,8 ,1987 ,1261 ,3 ,0 
30 ,41 ,1 ,20657 ,23501 ,13 ,8 ,2077 ,1963 ,3 ,0 
17 ,28 ,1 ,18215 ,21523 ,13 ,11 ,2178 ,2071 ,3 ,0 
8 ,5 ,1 ,19444 ,23969 ,13 ,8 ,1936 ,1281 ,3 ,0 
14 ,7 ,1 ,16641 ,20075 ,15 ,9 ,2376 ,1575 ,3 ,0 
10 ,8 ,1 ,16507 ,22642 ,14 ,10 ,2146 ,1681 ,3 ,0 
15 ,27 ,1 ,18318 ,20164 ,11 ,8 ,1752 ,1563 ,3 ,0 
24 ,35 ,1 ,15159 ,18695 ,12 ,10 ,1966 ,1951 ,3 ,0 
4 ,25 ,1 ,32319 ,25192 ,7 ,1 ,602 ,104 ,3 ,1 
20 ,39 ,1 ,17693 ,24453 ,10 ,7 ,1744 ,1790 ,3 ,0 
14 ,23 ,1 ,16102 ,21360 ,11 ,9 ,1755 ,1759 ,3 ,0 
9 ,8 ,1 ,16628 ,22024 ,12 ,10 ,1632 ,1567 ,3 ,0 
15 ,19 ,1 ,18684 ,22267 ,13 ,8 ,2174 ,1690 ,3 ,0 
17 ,26 ,1 ,18544 ,23220 ,16 ,7 ,2534 ,1189 ,3 ,0 
9 ,7 ,1 ,17495 ,19857 ,15 ,9 ,2190 ,1312 ,3 ,0 
29 ,46 ,1 ,23238 ,24522 ,14 ,8 ,1925 ,1231 ,3 ,0 
21 ,36 ,1 ,19104 ,22305 ,11 ,9 ,1714 ,1602 ,3 ,0 
9 ,15 ,1 ,18758 ,22831 ,10 ,9 ,1657 ,1622 ,3 ,0 
19 ,29 ,1 ,19104 ,21243 ,13 ,10 ,2088 ,1780 ,3 ,0 
19 ,31 ,1 ,24569 ,25997 ,11 ,7 ,2243 ,2048 ,3 ,0 
32 ,40 ,1 ,16554 ,21504 ,11 ,8 ,1905 ,2132 ,3 ,0 
14 ,27 ,1 ,23450 ,24914 ,12 ,10 ,1884 ,1851 ,3 ,0 
12 ,8 ,1 ,16976 ,22363 ,15 ,9 ,2136 ,1397 ,3 ,0 
15 ,26 ,1 ,19547 ,22746 ,13 ,8 ,1961 ,1284 ,3 ,0 
24 ,33 ,2 ,16777 ,20844 ,15 ,7 ,2460 ,1619 ,3 ,0 
15 ,21 ,2 ,19414 ,24394 ,12 ,8 ,1862 ,1521 ,3 ,0 
14 ,26 ,1 ,17109 ,20962 ,10 ,9 ,1801 ,1829 ,3 ,0 
9 ,14 ,1 ,13099 ,18181 ,10 ,8 ,1672 ,1573 ,3 ,0 
23 ,32 ,1 ,22229 ,24727 ,15 ,9 ,2171 ,1355 ,3 ,0 
60 ,145 ,1 ,17884 ,21456 ,13 ,10 ,1863 ,1834 ,3 ,0 
36 ,46 ,1 ,19510 ,23670 ,16 ,8 ,2997 ,2334 ,3 ,0 
9 ,7 ,1 ,18853 ,21307 ,14 ,9 ,2225 ,1539 ,3 ,0 
22 ,25 ,1 ,19746 ,22981 ,18 ,8 ,2711 ,1409 ,3 ,0 
14 ,27 ,1 ,15898 ,19588 ,12 ,9 ,1770 ,1439 ,3 ,0 
9 ,6 ,1 ,21140 ,24645 ,13 ,9 ,2006 ,1394 ,3 ,0 
35 ,62 ,1 ,14810 ,19868 ,14 ,9 ,2308 ,1706 ,3 ,0 
8 ,8 ,1 ,19782 ,24506 ,12 ,10 ,1799 ,1480 ,3 ,0 
15 ,10 ,1 ,20810 ,22431 ,17 ,7 ,2837 ,1634 ,3 ,0 
18 ,35 ,1 ,14327 ,17947 ,9 ,9 ,1367 ,1440 ,3 ,0 
17 ,31 ,1 ,16895 ,21089 ,13 ,9 ,1876 ,1375 ,3 ,0 
9 ,8 ,1 ,20496 ,22971 ,9 ,8 ,1479 ,1585 ,3 ,0 
14 ,23 ,1 ,21425 ,24759 ,13 ,9 ,1933 ,1644 ,3 ,0 
19 ,33 ,1 ,22176 ,24171 ,13 ,8 ,1975 ,1499 ,3 ,0 
5 ,5 ,1 ,17910 ,20575 ,9 ,8 ,1544 ,1577 ,3 ,0 
15 ,27 ,1 ,18053 ,22681 ,11 ,11 ,1406 ,1484 ,3 ,0 
35 ,46 ,1 ,19136 ,23325 ,13 ,7 ,1927 ,1271 ,3 ,0 
20 ,45 ,1 ,32747 ,25015 ,6 ,1 ,607 ,166 ,3 ,1 
69 ,59 ,1 ,31911 ,23991 ,7 ,1 ,625 ,217 ,3 ,1 
10 ,5 ,1 ,21394 ,23889 ,15 ,7 ,2476 ,1395 ,3 ,0 
25 ,39 ,1 ,18785 ,21373 ,15 ,8 ,2287 ,1701 ,3 ,0 
27 ,41 ,1 ,23120 ,25327 ,12 ,8 ,1937 ,1877 ,3 ,0 
21 ,26 ,1 ,21935 ,23958 ,16 ,8 ,2382 ,1471 ,3 ,0 
23 ,34 ,1 ,21631 ,22731 ,17 ,9 ,2672 ,1750 ,3 ,0 
23 ,40 ,1 ,18373 ,22360 ,11 ,9 ,1926 ,1984 ,3 ,0 
10 ,8 ,1 ,21190 ,23691 ,13 ,10 ,1812 ,1494 ,3 ,0 
20 ,30 ,1 ,19133 ,23310 ,15 ,9 ,2196 ,1351 ,3 ,0 
17 ,28 ,1 ,14909 ,20057 ,13 ,9 ,2156 ,1701 ,3 ,0 
5 ,4 ,1 ,21396 ,22911 ,9 ,7 ,1288 ,1154 ,3 ,0 
21 ,33 ,1 ,19583 ,21888 ,14 ,10 ,2000 ,1582 ,3 ,0 
13 ,7 ,1 ,22317 ,23664 ,17 ,8 ,2659 ,1392 ,3 ,0 
21 ,35 ,1 ,16675 ,19806 ,15 ,8 ,2256 ,1410 ,3 ,0 
22 ,30 ,1 ,17227 ,22247 ,15 ,9 ,2179 ,1554 ,3 ,0 
18 ,32 ,1 ,15655 ,20350 ,11 ,9 ,1686 ,1677 ,3 ,0 
22 ,35 ,1 ,22812 ,24728 ,15 ,7 ,2569 ,1920 ,3 ,0 
21 ,34 ,1 ,22428 ,25583 ,15 ,9 ,2299 ,1537 ,3 ,0 
6 ,8 ,1 ,13090 ,17046 ,9 ,10 ,1412 ,1648 ,3 ,0 
5 ,6 ,1 ,13994 ,18046 ,7 ,8 ,1137 ,1398 ,3 ,0 
12 ,10 ,1 ,20718 ,24656 ,13 ,7 ,1838 ,1168 ,3 ,0 
8 ,7 ,1 ,22180 ,22833 ,13 ,9 ,2006 ,1631 ,3 ,0 
7 ,6 ,1 ,16928 ,21485 ,9 ,8 ,1278 ,1227 ,3 ,0 
19 ,32 ,1 ,22276 ,24817 ,14 ,12 ,2197 ,1776 ,3 ,0 
18 ,30 ,1 ,16334 ,19686 ,13 ,10 ,2065 ,1839 ,3 ,0 
20 ,32 ,1 ,19616 ,21502 ,14 ,7 ,1964 ,1222 ,3 ,0 
1 ,7 ,1 ,32623 ,24837 ,6 ,1 ,863 ,497 ,3 ,1 
0 ,0 ,1 ,32855 ,25086 ,6 ,1 ,810 ,465 ,3 ,1 
22 ,49 ,1 ,20233 ,22645 ,10 ,9 ,1426 ,1401 ,3 ,0 
17 ,19 ,1 ,19681 ,23881 ,14 ,8 ,2264 ,1640 ,3 ,0 
21 ,31 ,1 ,21311 ,23339 ,17 ,7 ,2467 ,1120 ,3 ,0 
17 ,29 ,1 ,17542 ,20844 ,13 ,10 ,1993 ,1895 ,3 ,0 
9 ,8 ,1 ,21141 ,23997 ,13 ,9 ,1859 ,1472 ,3 ,0 
6 ,9 ,1 ,15688 ,20022 ,8 ,8 ,1079 ,1375 ,3 ,0 
14 ,24 ,1 ,19287 ,22305 ,12 ,10 ,1808 ,1666 ,3 ,0 
29 ,39 ,1 ,13539 ,17778 ,12 ,10 ,2206 ,2335 ,3 ,0 
9 ,8 ,1 ,18085 ,19765 ,12 ,10 ,1751 ,1438 ,3 ,0 
12 ,18 ,1 ,18701 ,22263 ,12 ,8 ,2060 ,1642 ,3 ,0 
33 ,42 ,1 ,16340 ,20770 ,15 ,8 ,2754 ,2166 ,3 ,0 
28 ,42 ,1 ,17296 ,19636 ,14 ,7 ,2248 ,1604 ,3 ,0 
10 ,6 ,1 ,20513 ,22074 ,14 ,9 ,2097 ,1471 ,3 ,0 
9 ,7 ,1 ,15960 ,22799 ,13 ,9 ,2002 ,1386 ,3 ,0 
15 ,30 ,1 ,17984 ,20832 ,7 ,8 ,1167 ,1466 ,3 ,0 
22 ,38 ,1 ,21866 ,24831 ,11 ,8 ,1505 ,1381 ,3 ,0 
7 ,6 ,1 ,19752 ,21018 ,11 ,9 ,1686 ,1396 ,3 ,0 
22 ,42 ,1 ,21536 ,21941 ,8 ,7 ,1209 ,1221 ,3 ,0 
34 ,46 ,1 ,22437 ,26063 ,13 ,8 ,2186 ,1670 ,3 ,0 
10 ,8 ,1 ,16334 ,20642 ,13 ,9 ,1879 ,1401 ,3 ,0 
30 ,40 ,1 ,20334 ,23452 ,17 ,8 ,2705 ,1283 ,3 ,0 
20 ,25 ,1 ,20646 ,23119 ,11 ,8 ,2290 ,2187 ,3 ,0 
6 ,8 ,1 ,17058 ,23107 ,9 ,9 ,1307 ,1355 ,3 ,0 
18 ,30 ,1 ,18723 ,22074 ,13 ,10 ,1878 ,1671 ,3 ,0 
6 ,5 ,1 ,20085 ,23510 ,11 ,9 ,1703 ,1313 ,3 ,0 
25 ,37 ,1 ,19055 ,22651 ,14 ,9 ,2247 ,1705 ,3 ,0 
15 ,25 ,1 ,15421 ,19689 ,12 ,11 ,1702 ,1567 ,3 ,0 
15 ,11 ,1 ,17399 ,21770 ,15 ,9 ,2377 ,1541 ,3 ,0 
24 ,35 ,1 ,20046 ,23719 ,15 ,9 ,2229 ,1680 ,3 ,0 
9 ,11 ,1 ,19314 ,23866 ,11 ,10 ,1809 ,1945 ,3 ,0 
6 ,7 ,1 ,22224 ,24394 ,10 ,9 ,1546 ,1462 ,3 ,0 
25 ,42 ,1 ,20290 ,19910 ,10 ,7 ,1810 ,1974 ,3 ,0 
30 ,32 ,1 ,14191 ,19101 ,16 ,9 ,2692 ,2031 ,3 ,0 
31 ,45 ,1 ,19791 ,23329 ,11 ,9 ,1893 ,1941 ,3 ,0 
20 ,35 ,1 ,20903 ,23425 ,13 ,8 ,2249 ,1558 ,3 ,0 
9 ,9 ,1 ,21556 ,24446 ,14 ,10 ,2002 ,1560 ,3 ,0 
28 ,48 ,1 ,19974 ,22140 ,8 ,7 ,1428 ,1948 ,3 ,0 
6 ,6 ,1 ,15789 ,21105 ,11 ,9 ,1738 ,1281 ,3 ,0 
15 ,28 ,1 ,12041 ,16577 ,10 ,10 ,1736 ,1750 ,3 ,0 
12 ,25 ,1 ,16861 ,21362 ,10 ,8 ,1816 ,1753 ,3 ,0 
17 ,29 ,1 ,18169 ,21210 ,11 ,9 ,1861 ,1613 ,3 ,0 
10 ,6 ,1 ,19332 ,24067 ,15 ,9 ,2425 ,1512 ,3 ,0 
12 ,12 ,1 ,19676 ,23449 ,26 ,38 ,6105 ,15173 ,3 ,0 
10 ,10 ,2 ,15907 ,19911 ,11 ,8 ,1638 ,1308 ,3 ,0 
16 ,22 ,3 ,20155 ,23140 ,16 ,9 ,2480 ,1572 ,3 ,0 
5 ,9 ,1 ,17674 ,21005 ,6 ,8 ,909 ,1329 ,2 ,0 
10 ,40 ,1 ,25848 ,22102 ,7 ,1 ,651 ,311 ,3 ,1 
31 ,42 ,1 ,18626 ,21508 ,13 ,9 ,2107 ,1912 ,3 ,0 
15 ,27 ,1 ,18333 ,20176 ,11 ,9 ,1679 ,1495 ,3 ,0 
30 ,42 ,1 ,17702 ,21328 ,13 ,9 ,2443 ,2332 ,3 ,0 
18 ,35 ,1 ,20896 ,24153 ,12 ,10 ,1712 ,1432 ,3 ,0 
10 ,9 ,1 ,17140 ,21914 ,14 ,11 ,1915 ,1604 ,3 ,0 
17 ,33 ,1 ,18915 ,22377 ,9 ,9 ,1642 ,2044 ,3 ,0 
0 ,0 ,1 ,33047 ,25308 ,7 ,1 ,865 ,498 ,3 ,1 
17 ,33 ,1 ,13964 ,16814 ,10 ,10 ,1464 ,1450 ,10 ,0 
14 ,26 ,1 ,19173 ,22399 ,13 ,8 ,1925 ,1293 ,3 ,0 
14 ,29 ,1 ,21054 ,26146 ,9 ,8 ,1425 ,1647 ,3 ,0 
25 ,39 ,1 ,18939 ,21086 ,14 ,8 ,2483 ,1979 ,3 ,0 
0 ,0 ,1 ,32587 ,24800 ,6 ,1 ,589 ,70 ,3 ,1 
0 ,0 ,1 ,32863 ,25092 ,6 ,1 ,590 ,69 ,3 ,1 
0 ,0 ,1 ,32673 ,24900 ,6 ,1 ,626 ,14 ,3 ,1 
0 ,0 ,1 ,32618 ,24826 ,7 ,1 ,627 ,13 ,3 ,1 
4 ,5 ,1 ,17504 ,19890 ,8 ,8 ,1250 ,1623 ,3 ,0 
31 ,45 ,1 ,20844 ,22739 ,10 ,9 ,2053 ,2397 ,3 ,0 
23 ,34 ,1 ,16840 ,20960 ,13 ,9 ,2246 ,2005 ,3 ,0 
8 ,7 ,1 ,18857 ,22702 ,12 ,9 ,1936 ,1634 ,3 ,0 
29 ,44 ,1 ,14654 ,19579 ,13 ,9 ,2056 ,1388 ,3 ,0 
25 ,49 ,1 ,24285 ,24316 ,11 ,9 ,1625 ,1695 ,3 ,0 
9 ,7 ,1 ,21112 ,24185 ,13 ,9 ,1863 ,1310 ,3 ,0 
31 ,47 ,1 ,16216 ,19990 ,10 ,9 ,1679 ,1899 ,3 ,0 
11 ,8 ,1 ,20834 ,23758 ,15 ,9 ,2261 ,1373 ,3 ,0 
16 ,29 ,1 ,17930 ,19986 ,13 ,10 ,1828 ,1551 ,3 ,0 
15 ,25 ,1 ,20783 ,23216 ,11 ,10 ,1704 ,1755 ,3 ,0 
9 ,9 ,1 ,15464 ,19158 ,14 ,10 ,1928 ,1358 ,3 ,0 
17 ,19 ,1 ,15262 ,22182 ,16 ,10 ,2214 ,1514 ,3 ,0 
6 ,4 ,1 ,20232 ,22348 ,10 ,7 ,1530 ,1247 ,3 ,0 
11 ,6 ,1 ,18602 ,22524 ,16 ,8 ,2336 ,1287 ,3 ,0 
8 ,7 ,1 ,15026 ,18111 ,11 ,9 ,1621 ,1460 ,3 ,0 
18 ,25 ,1 ,17322 ,21974 ,13 ,9 ,1973 ,1604 ,3 ,0 
16 ,31 ,1 ,17888 ,20887 ,11 ,8 ,1993 ,1950 ,3 ,0 
17 ,28 ,1 ,21644 ,24522 ,10 ,8 ,1646 ,1527 ,3 ,0 
18 ,34 ,1 ,18078 ,21335 ,8 ,9 ,967 ,1306 ,3 ,0 
7 ,7 ,1 ,17969 ,21220 ,10 ,9 ,1563 ,1658 ,3 ,0 
8 ,7 ,1 ,18582 ,22541 ,12 ,9 ,1823 ,1467 ,3 ,0 
17 ,29 ,1 ,20926 ,22898 ,13 ,9 ,2344 ,2066 ,3 ,0 
31 ,43 ,1 ,23106 ,24522 ,14 ,9 ,2045 ,1662 ,3 ,0 
26 ,40 ,1 ,19515 ,20701 ,9 ,8 ,1813 ,2009 ,3 ,0 
8 ,10 ,1 ,16786 ,20192 ,10 ,8 ,1664 ,1528 ,3 ,0 
10 ,9 ,1 ,16746 ,21028 ,14 ,9 ,2090 ,1512 ,3 ,0 
23 ,38 ,1 ,18311 ,22391 ,14 ,8 ,2336 ,1722 ,3 ,0 
18 ,35 ,1 ,19167 ,20525 ,8 ,9 ,1318 ,2147 ,3 ,0 
14 ,27 ,1 ,19151 ,21513 ,11 ,10 ,1658 ,2076 ,3 ,0 
0 ,0 ,1 ,32789 ,25007 ,6 ,1 ,1129 ,574 ,3 ,1 
20 ,26 ,1 ,16637 ,20885 ,15 ,9 ,2316 ,1663 ,3 ,0 
10 ,8 ,1 ,16445 ,19592 ,15 ,9 ,2205 ,1356 ,3 ,0 
9 ,14 ,1 ,22502 ,23236 ,9 ,8 ,1493 ,1700 ,3 ,0 
7 ,7 ,1 ,15038 ,19240 ,11 ,10 ,1610 ,1512 ,3 ,0 
18 ,32 ,1 ,19036 ,23123 ,13 ,8 ,1983 ,1297 ,3 ,0 
10 ,8 ,1 ,21119 ,24178 ,14 ,10 ,2031 ,1504 ,3 ,0 
18 ,32 ,1 ,15402 ,17240 ,12 ,9 ,2202 ,2059 ,3 ,0 
12 ,30 ,1 ,19781 ,22064 ,7 ,8 ,1418 ,1889 ,3 ,0 
14 ,15 ,1 ,21359 ,23288 ,14 ,8 ,2329 ,1493 ,3 ,0 
15 ,23 ,1 ,11948 ,17134 ,8 ,7 ,1378 ,1629 ,3 ,0 
8 ,7 ,1 ,16381 ,19400 ,13 ,9 ,1881 ,1442 ,3 ,0 
19 ,32 ,1 ,13363 ,19222 ,13 ,10 ,1977 ,1458 ,3 ,0 
29 ,60 ,1 ,17601 ,21914 ,13 ,8 ,1842 ,1344 ,3 ,0 
9 ,7 ,1 ,20062 ,22907 ,13 ,9 ,1857 ,1384 ,3 ,0 
16 ,35 ,1 ,17811 ,22502 ,11 ,7 ,1645 ,1302 ,3 ,0 
18 ,28 ,1 ,16566 ,19572 ,7 ,8 ,1289 ,1855 ,3 ,0 
7 ,10 ,1 ,17517 ,19889 ,7 ,8 ,1038 ,1437 ,3 ,0 
29 ,46 ,1 ,18500 ,22137 ,8 ,8 ,1547 ,2093 ,3 ,0 
0 ,0 ,1 ,29768 ,21793 ,7 ,1 ,596 ,70 ,3 ,1 
20 ,25 ,1 ,18651 ,22861 ,17 ,10 ,2534 ,1810 ,3 ,0 
0 ,0 ,1 ,33056 ,25317 ,7 ,1 ,590 ,70 ,3 ,1 
0 ,0 ,1 ,33159 ,25394 ,6 ,1 ,624 ,18 ,3 ,1 
21 ,33 ,1 ,20499 ,24535 ,13 ,7 ,2301 ,1915 ,3 ,0 
8 ,7 ,1 ,15331 ,19297 ,11 ,9 ,1503 ,1414 ,3 ,0 
18 ,31 ,1 ,19318 ,22639 ,13 ,10 ,2197 ,2004 ,3 ,0 
22 ,29 ,1 ,21687 ,24753 ,19 ,7 ,2672 ,1110 ,3 ,0 
24 ,39 ,1 ,18659 ,22620 ,10 ,9 ,1591 ,1685 ,3 ,0 
8 ,6 ,1 ,18229 ,21317 ,13 ,8 ,1955 ,1441 ,3 ,0 
16 ,9 ,1 ,17997 ,21775 ,18 ,7 ,2690 ,1343 ,3 ,0 
25 ,41 ,1 ,18780 ,23098 ,9 ,9 ,1336 ,1998 ,3 ,0 
18 ,25 ,1 ,19400 ,22287 ,13 ,8 ,2198 ,1622 ,3 ,0 
13 ,29 ,1 ,17458 ,22677 ,9 ,8 ,1596 ,1754 ,3 ,0 
26 ,38 ,1 ,20677 ,23370 ,13 ,8 ,2190 ,1804 ,3 ,0 
8 ,8 ,1 ,12905 ,16226 ,12 ,10 ,1787 ,1535 ,3 ,0 
9 ,8 ,1 ,17042 ,20292 ,12 ,11 ,1673 ,1707 ,3 ,0 
44 ,48 ,1 ,17508 ,19257 ,12 ,6 ,2392 ,1800 ,3 ,0 
26 ,44 ,1 ,20442 ,23489 ,9 ,9 ,1980 ,2588 ,3 ,0 
15 ,23 ,1 ,22797 ,24991 ,11 ,8 ,2229 ,2178 ,3 ,0 
15 ,26 ,1 ,15396 ,18335 ,11 ,10 ,1638 ,1615 ,3 ,0 
18 ,32 ,1 ,13508 ,17600 ,13 ,8 ,2175 ,1564 ,3 ,0 
30 ,46 ,1 ,16909 ,19057 ,12 ,9 ,2004 ,2036 ,3 ,0 
8 ,6 ,1 ,17320 ,21582 ,12 ,9 ,1721 ,1454 ,3 ,0 
15 ,27 ,1 ,17507 ,21032 ,12 ,10 ,1620 ,1500 ,3 ,0 
17 ,31 ,1 ,17118 ,20438 ,13 ,10 ,1857 ,1540 ,3 ,0 
11 ,19 ,1 ,17077 ,19950 ,10 ,10 ,1602 ,2001 ,3 ,0 
17 ,26 ,1 ,15019 ,19306 ,13 ,9 ,2007 ,1442 ,3 ,0 
29 ,39 ,1 ,15735 ,16608 ,17 ,7 ,2588 ,1395 ,3 ,0 
20 ,37 ,1 ,16258 ,20781 ,10 ,10 ,1397 ,1450 ,3 ,0 
22 ,40 ,1 ,19647 ,21838 ,15 ,8 ,2232 ,1301 ,3 ,0 
12 ,20 ,1 ,17508 ,21759 ,8 ,8 ,1546 ,1859 ,3 ,0 
11 ,9 ,1 ,19207 ,21427 ,15 ,9 ,2418 ,1569 ,3 ,0 
20 ,34 ,1 ,19347 ,22440 ,11 ,9 ,1772 ,1983 ,3 ,0 
11 ,7 ,1 ,15029 ,18908 ,17 ,9 ,2373 ,1214 ,3 ,0 
35 ,44 ,1 ,19292 ,22910 ,10 ,8 ,2250 ,2737 ,3 ,0 
24 ,35 ,1 ,24195 ,26493 ,12 ,9 ,1629 ,1395 ,3 ,0 
8 ,7 ,1 ,21579 ,24462 ,13 ,9 ,1824 ,1367 ,3 ,0 
4 ,7 ,1 ,25137 ,23828 ,8 ,9 ,1070 ,1470 ,3 ,0 
42 ,50 ,1 ,17089 ,20784 ,13 ,9 ,2292 ,2142 ,3 ,0 
0 ,0 ,1 ,32568 ,24798 ,7 ,0 ,592 ,66 ,3 ,1 
1 ,0 ,1 ,33025 ,25226 ,7 ,1 ,628 ,22 ,3 ,1 
11 ,15 ,1 ,20176 ,21603 ,11 ,9 ,1756 ,1654 ,3 ,0 
19 ,29 ,1 ,14793 ,17821 ,12 ,9 ,1863 ,1788 ,3 ,0 
25 ,37 ,1 ,20151 ,24558 ,14 ,9 ,2046 ,1495 ,3 ,0 
19 ,33 ,1 ,18874 ,23684 ,9 ,9 ,1429 ,1637 ,3 ,0 
20 ,34 ,1 ,21135 ,23184 ,12 ,9 ,1861 ,1449 ,3 ,0 
13 ,7 ,1 ,17086 ,19461 ,18 ,8 ,2683 ,1349 ,3 ,0 
16 ,30 ,1 ,22695 ,23918 ,10 ,10 ,1460 ,1611 ,3 ,0 
12 ,11 ,1 ,18677 ,21625 ,16 ,9 ,2350 ,1479 ,3 ,0 
6 ,7 ,1 ,19413 ,22357 ,9 ,8 ,1454 ,1449 ,3 ,0 
14 ,22 ,1 ,16008 ,19784 ,13 ,8 ,2053 ,1772 ,3 ,0 
8 ,7 ,1 ,19014 ,23092 ,12 ,8 ,1922 ,1409 ,3 ,0 
22 ,34 ,1 ,17652 ,21362 ,14 ,9 ,2456 ,2263 ,3 ,0 
9 ,8 ,1 ,19818 ,24047 ,15 ,10 ,2097 ,1483 ,3 ,0 
15 ,38 ,1 ,16518 ,20710 ,5 ,6 ,737 ,915 ,3 ,0 
26 ,39 ,1 ,17066 ,20272 ,12 ,8 ,2180 ,1970 ,3 ,0 
19 ,28 ,1 ,16657 ,21576 ,16 ,10 ,2210 ,1406 ,3 ,0 
19 ,32 ,1 ,24106 ,26830 ,14 ,9 ,2067 ,1580 ,3 ,0 
38 ,44 ,1 ,18691 ,23530 ,13 ,8 ,2242 ,1984 ,3 ,0 
8 ,8 ,1 ,21247 ,24507 ,12 ,10 ,1705 ,1448 ,3 ,0 
