B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,class,A1
12,17,20606,24681,20605,24681,14,6,2417,1315,0,3
4,23,32595,24805,32595,24805,6,0,684,360,1,3
13,40,32865,25095,32865,25095,6,1,544,159,1,3
0,0,32760,25006,32760,25006,6,0,1144,576,1,3
0,0,32661,24817,32661,24817,6,0,1152,573,1,3
10,7,18849,21965,18849,21965,15,9,2153,1348,0,3
11,5,19462,22054,19462,22054,18,5,2708,871,0,3
14,20,13905,17885,13905,17885,12,7,1920,1622,0,3
6,6,18065,23614,18065,23614,10,8,1489,1342,0,3
13,20,25065,25405,25065,25405,12,8,1990,1757,0,3
14,25,18592,22769,18592,22769,14,8,2200,1576,0,3
21,31,20228,22361,20228,22361,13,9,2326,1829,0,3
39,46,21830,24536,21830,24536,14,7,2552,1802,0,3
21,28,20049,24258,20049,24258,13,6,2381,1828,0,3
22,24,21245,22029,21245,22029,17,6,3081,1623,0,3
32,49,19303,22773,19303,22772,7,7,1506,2007,0,3
21,40,20859,23959,20859,23959,12,9,1970,1736,0,3
19,32,20692,23953,20692,23953,10,8,1655,1531,0,3
9,7,19978,23522,18639,23216,13,9,1983,1411,0,3
19,31,19216,24269,19216,24269,15,6,2255,1090,0,3
8,6,21456,24812,21455,24813,12,8,2029,1416,0,3
23,37,16822,22321,16822,22321,10,6,1933,1622,0,3
14,20,20198,22828,20198,22828,15,7,2465,1669,0,3
40,47,20630,23766,20630,23766,12,9,1976,1735,0,3
14,26,17458,21864,17458,21864,10,9,1525,1419,0,3
22,35,19598,23135,19598,23135,11,9,1956,2013,0,3
16,31,20626,22207,20626,22207,13,8,1877,1413,0,3
23,41,18658,22195,18658,22195,9,7,1562,1821,0,3
12,8,19736,21314,19736,21314,15,10,2294,1766,0,3
10,8,19355,21358,18706,21425,13,9,2005,1562,0,3
23,35,14715,17871,14715,17871,15,8,2612,1965,0,3
20,33,20207,22263,20207,22263,14,7,2233,1323,0,3
15,24,19355,22247,19355,22247,10,6,1779,1628,0,3
15,28,21068,22489,18973,22468,11,10,1818,1927,0,3
9,6,20328,22760,20328,22760,15,9,2190,1315,0,3
15,17,15692,21525,15691,21525,13,9,2238,1606,0,3
8,8,14682,18152,13933,18139,11,10,1836,1786,0,3
16,29,19177,23398,19172,23400,13,8,2121,1699,0,3
29,42,20351,22258,19836,22526,9,8,1709,2126,0,3
12,19,21617,23220,21617,23220,12,7,2035,1840,0,3
22,37,17687,21315,17687,21315,11,7,1661,1363,0,3
9,12,15546,19230,15546,19230,12,8,1730,1318,0,3
10,7,18404,21924,18404,21924,15,8,2316,1224,0,3
15,28,21640,24303,21640,24303,13,8,2124,1814,0,3
7,13,15854,18167,15854,18167,6,6,997,1549,0,3
13,9,21111,23336,21111,23336,14,9,2080,1431,0,3
24,34,18821,23080,18821,23080,16,9,2440,1319,0,3
33,46,17000,20644,17000,20644,13,7,2707,2386,0,3
16,28,21394,23484,21394,23484,12,9,2064,1699,0,3
15,28,19327,22674,19327,22674,10,9,1697,1846,0,3
32,45,22443,25530,21740,25853,14,7,2502,1902,0,3
10,19,18929,22747,18921,22752,10,8,1736,1609,0,3
4,4,19523,22096,19523,22096,9,8,1411,1300,0,3
23,29,18520,21290,18520,21290,18,9,2727,1610,0,3
31,47,19859,24602,19952,24552,15,10,2519,1800,0,3
26,38,19560,21006,19560,21006,14,8,1956,1345,0,3
0,0,32019,25092,32019,25092,6,0,587,57,1,3
8,8,19150,23193,17825,22806,10,8,1518,1481,0,3
8,7,20523,23254,20523,23254,13,8,1921,1446,0,3
17,32,21742,23245,21070,23415,12,8,2077,1685,0,3
20,37,19878,22808,19878,22808,10,8,1546,1395,0,3
17,29,18075,21395,18075,21395,14,7,2303,1784,0,3
8,9,19167,22240,19167,22240,11,10,1643,1533,0,3
7,8,17976,21626,17976,21626,9,9,1282,1531,0,3
30,38,17901,20858,17901,20858,9,7,1862,2396,0,3
31,48,19272,20834,19576,20983,9,7,1567,1952,0,3
11,7,22010,24859,22010,24859,16,9,2260,1368,0,3
20,28,16873,20458,16873,20458,12,7,2161,1571,0,3
4,5,19728,21193,19728,21193,8,8,1201,1321,0,3
12,26,16153,19899,15188,20011,9,7,1637,1675,0,3
11,7,18473,23212,18473,23212,15,9,2332,1465,0,3
22,35,19421,22307,18351,22288,14,8,2190,1584,0,3
22,39,22407,24956,22407,24956,12,5,1884,1254,0,3
21,36,16414,21645,16414,21645,10,9,1655,1877,0,3
15,26,16527,20326,16527,20326,11,9,1701,1568,0,3
20,30,18470,22079,18470,22079,16,8,2375,1367,0,3
10,7,16682,22423,16674,22427,15,9,2260,1302,0,3
16,36,18044,19799,18022,19813,5,6,830,1297,0,3
15,27,17375,19766,17375,19766,13,8,2291,1813,0,3
18,30,17634,22014,16412,21630,12,8,2124,1800,0,3
9,6,14823,21256,14823,21256,11,8,2156,1679,0,4
6,6,21267,24244,21267,24244,11,8,1680,1284,0,3
9,7,16742,21748,16742,21748,13,10,2003,1794,0,3
39,54,15206,18885,15206,18885,10,8,1704,1851,0,3
21,34,18569,22693,18570,22693,13,8,2460,2057,0,3
25,37,15167,20109,15167,20108,15,9,1957,1401,0,3
9,6,19119,21227,19119,21227,16,7,2340,1092,0,3
17,27,19504,21431,18163,21088,14,8,2312,1427,0,3
15,30,19313,21648,17770,21305,11,9,1548,1449,0,3
17,31,17510,22154,17510,22154,11,9,1780,1964,0,3
31,45,19302,21654,19302,21654,11,8,2189,2120,0,3
19,45,20273,23396,20273,23396,11,9,1862,1529,0,3
19,31,18421,23479,18421,23479,9,8,1967,1955,0,3
14,25,18674,22983,18674,22983,14,7,2255,1643,0,3
11,55,33076,25294,33076,25294,6,1,610,230,1,3
7,28,32728,24919,32728,24919,6,0,1104,600,1,3
23,34,16472,19696,16472,19696,14,9,2505,2046,0,3
8,7,20601,22706,20601,22706,13,9,1952,1400,0,3
14,9,22190,23848,22190,23848,16,8,2700,1446,0,3
9,8,18371,24409,18354,24419,10,8,1629,1503,0,3
8,8,22105,23836,20810,24010,12,9,1809,1452,0,3
9,10,19246,21831,18336,21776,12,10,1828,1746,0,3
15,31,17039,22574,17039,22574,11,8,1817,1703,0,3
9,7,17399,21474,16207,21441,15,8,2312,1481,0,3
9,6,17180,21775,17165,21783,14,8,2288,1198,0,3
24,50,17746,19759,17746,19759,14,7,2332,1393,0,3
14,25,17386,21418,17386,21418,12,8,1862,1608,0,3
14,25,21262,23867,19894,23388,11,9,1706,1546,0,3
9,9,19115,20991,19115,20991,11,10,1727,1618,0,3
26,40,16018,20517,15159,20731,11,7,2183,1965,0,3
11,12,20267,23946,20267,23946,14,7,2070,1148,0,3
12,10,17040,21383,17040,21383,13,11,1874,1542,0,3
22,36,20832,23923,19515,23756,11,9,1921,1780,0,3
17,55,20408,21590,20939,22178,12,9,1745,1463,0,3
15,29,22284,24638,22284,24638,12,8,1823,1444,0,3
32,45,18499,21997,18498,21997,9,8,1868,2479,0,3
18,28,22332,23235,22332,23235,12,8,2098,1882,0,3
6,7,16014,20683,16014,20683,9,9,1349,1408,0,3
17,18,20094,23510,20094,23510,13,9,1990,1729,0,3
10,8,20118,23021,20414,23219,15,9,2310,1568,0,3
10,6,18099,20210,16732,19725,14,7,2128,1288,0,3
30,46,20509,22775,20509,22775,11,9,1853,1679,0,3
13,25,18347,21206,18344,21207,12,9,2033,1856,0,3
17,31,13969,18322,13969,18322,10,8,1942,1773,0,3
12,26,17646,21191,17646,21191,10,7,1784,1753,0,3
11,16,19901,23669,19045,23474,11,9,1862,1598,0,3
22,38,18063,21106,18063,21106,11,9,1948,1870,0,3
24,37,21043,22125,21043,22125,10,8,1912,1905,0,3
6,7,18447,21925,18447,21925,10,9,1668,1568,0,3
21,33,15809,20760,15805,20762,13,8,2310,1703,0,3
12,9,18889,21985,18889,21985,13,8,2163,1596,0,3
14,32,14610,17707,14610,17707,8,8,1149,1317,0,3
6,5,17007,21122,17007,21122,11,6,1705,1095,0,3
25,41,19072,21667,19072,21667,13,8,2294,1821,0,3
20,35,17520,22362,17520,22362,9,8,1800,2337,0,3
16,29,16650,21742,16651,21742,14,8,2400,1653,0,3
18,32,18047,22071,18047,22071,10,9,1771,2009,0,3
12,12,15306,20817,15306,20817,12,8,1944,1862,0,3
22,48,17130,20760,17130,20760,13,8,2046,1673,0,3
17,28,18908,22903,18908,22903,15,7,2536,1520,0,3
36,52,19359,24091,19358,24091,14,8,2455,1890,0,3
20,41,20895,23838,20895,23838,6,6,933,1180,0,3
14,25,23201,24417,23201,24417,11,8,1865,1648,0,3
54,170,15091,19503,15090,19504,12,7,1708,1255,0,3
6,7,17594,21703,15839,19863,10,10,1547,1508,0,3
9,7,18848,22283,18848,22283,13,8,2042,1340,0,3
16,25,22149,24458,22149,24458,13,7,2079,1324,0,3
6,6,20457,23730,20457,23730,11,8,1672,1337,0,3
25,40,16953,20886,16953,20886,11,9,1652,1828,0,3
8,6,23528,24597,23528,24597,15,8,2511,1622,0,3
5,5,18787,21069,18787,21069,9,7,1343,1319,0,3
7,6,18473,19142,18473,19142,12,8,1892,1429,0,3
3,3,20255,23226,18073,23400,7,6,1118,1107,0,3
26,44,19102,21357,19102,21357,12,9,1648,1398,0,3
21,38,16530,23832,16530,23832,8,7,2089,2513,0,3
11,10,17892,22658,16126,22464,12,10,1745,1607,0,3
9,5,17402,20432,17402,20432,15,6,2376,1144,0,3
9,9,19321,22880,19321,22880,12,9,1787,1515,0,3
17,30,19600,21334,19600,21334,12,10,1972,1999,0,3
9,14,19547,22641,19547,22641,10,8,1483,1324,0,3
12,8,16208,21301,16208,21301,15,9,2168,1372,0,3
5,8,19625,23699,16874,22246,8,10,1180,1584,0,2
18,30,21147,21903,21147,21903,12,9,1897,1576,0,3
21,35,16878,21151,15373,20102,14,9,2141,1719,0,3
8,7,16346,22599,16346,22599,14,10,1969,1473,0,3
20,28,17962,20091,17962,20091,12,8,2279,1941,0,3
34,48,21331,23360,21331,23360,14,6,2363,1821,0,3
20,32,18239,22866,18239,22866,15,6,2305,999,0,3
13,25,19944,24457,19944,24457,11,8,1619,1346,0,3
11,43,26743,22183,26743,22183,6,1,625,167,1,3
13,5,20027,23341,20027,23341,15,7,2552,1270,0,3
6,8,18522,20637,18522,20637,6,8,884,1303,0,3
41,56,16234,17280,16234,17280,12,9,2183,2111,0,3
21,39,18767,21340,18767,21340,8,7,1510,1912,0,3
7,6,16676,20146,16676,20146,10,8,1763,1573,0,3
14,31,15667,19800,15666,19801,8,7,1367,1923,0,3
31,46,19242,21685,17030,21082,10,8,1765,1595,0,3
11,8,19873,23445,19873,23445,14,9,2113,1540,0,3
21,37,18430,21061,18430,21061,9,7,1618,1592,0,3
24,39,20941,24740,19108,24176,10,9,1606,1809,0,3
10,10,18244,21691,18244,21691,13,9,2049,1635,0,3
0,0,32611,24816,32611,24816,6,0,589,70,1,3
0,0,32814,25044,32814,25044,6,0,589,69,1,3
0,0,32725,24951,32725,24951,6,0,626,23,1,3
0,0,32695,24892,32695,24892,6,0,626,12,1,3
12,7,20446,22591,20446,22591,14,9,2208,1436,0,3
16,31,17841,21697,16600,21651,11,7,1893,1892,0,3
6,6,18515,22146,17201,21685,11,8,1628,1392,0,3
25,43,18949,21201,18949,21201,9,9,1958,2416,0,3
8,8,22965,24077,22965,24077,13,10,1893,1510,0,3
32,54,22078,23532,22129,23597,11,7,1949,1713,0,3
14,26,19575,22244,19575,22244,10,8,1678,1507,0,3
13,6,19282,24095,19282,24095,17,5,2778,1136,0,3
21,30,19278,22158,19278,22158,14,9,2270,1879,0,3
19,34,18950,22343,17754,21779,10,9,1555,1477,0,3
9,7,16186,20019,16186,20019,14,9,2050,1412,0,3
20,41,14441,18488,14441,18488,10,8,1562,1477,0,3
21,37,20564,24913,20564,24913,8,7,1372,1587,0,3
15,23,19342,21661,19342,21661,10,7,1811,1753,0,3
10,6,22054,25304,22054,25304,15,8,2352,1308,0,3
11,11,16810,19193,16810,19193,14,8,2330,1631,0,3
20,29,20431,23433,20431,23433,17,7,2536,1247,0,3
10,7,18504,20737,18504,20737,16,8,2398,1295,0,3
28,38,16930,22550,16930,22550,16,8,2904,2127,0,3
8,8,16873,21903,15639,21026,11,9,1797,1578,0,3
2546,6656,14556,20975,14556,20975,10,18,1184,2900,0,8
16,32,19072,22062,19072,22062,11,9,1544,1439,0,3
13,28,21270,21649,21270,21649,10,9,1584,1880,0,3
22,40,17927,22872,17928,22871,10,8,1956,2315,0,3
10,6,19422,23188,19422,23188,13,6,2108,1152,0,3
17,29,19898,22123,19207,22332,12,7,1920,1411,0,3
17,18,19347,22655,19347,22655,15,8,2554,1544,0,3
7,7,18446,22816,18446,22816,11,9,1700,1494,0,3
7,7,19642,22359,19642,22359,11,9,1693,1391,0,3
16,30,17324,21426,17311,21434,10,8,1800,1827,0,3
8,8,19495,21777,17111,21389,11,10,1624,1538,0,3
14,22,9850,13231,9846,13232,11,8,1935,1592,0,3
28,54,21313,25122,21313,25122,10,8,1722,1546,0,3
6,6,14383,21049,14300,21099,10,9,1589,1580,0,3
28,43,23618,24708,23618,24708,10,8,1697,1751,0,3
9,6,20090,22240,19797,22103,15,7,2322,1186,0,3
16,20,16295,21273,16295,21273,13,9,2106,1868,0,3
10,8,16744,21627,16744,21627,11,9,1636,1432,0,3
20,30,20786,23920,19394,23458,11,9,2149,2377,0,3
17,27,19834,24692,19834,24692,13,8,2288,1812,0,3
17,24,19723,22639,19723,22639,11,9,1761,1505,0,3
21,36,22301,23612,21227,24128,13,8,1897,1454,0,3
8,8,17308,19754,17308,19754,13,8,2173,1723,0,3
21,43,18394,21606,18580,21870,10,8,1720,1682,0,3
4,4,15604,20320,12801,17479,8,7,1676,1559,0,3
17,30,18682,23283,18527,23385,13,9,1986,1407,0,3
31,42,19508,25189,19508,25189,13,9,2673,2482,0,3
9,8,15745,18447,15745,18447,12,8,1982,1538,0,3
10,5,19731,22711,19731,22711,17,6,2546,998,0,3
20,34,21246,24232,21245,24232,11,8,2140,2021,0,3
7,6,21747,22304,21747,22304,13,9,1890,1355,0,3
0,0,32985,25241,32985,25241,6,0,589,69,1,3
0,0,32482,24733,32482,24733,6,0,626,12,1,3
16,30,20542,23469,20542,23469,9,8,1538,1792,0,3
13,27,19280,20980,19377,20956,9,9,1606,1977,0,3
29,43,21239,22886,21239,22886,14,8,2185,1552,0,3
18,29,19255,21065,19255,21065,15,8,2559,1898,0,3
11,7,18076,21019,18076,21019,16,8,2379,1275,0,3
24,37,18678,21933,18678,21933,14,10,2083,1717,0,3
18,31,19628,23016,19628,23016,13,10,2064,1829,0,3
27,42,20913,23762,20913,23761,8,8,1314,1606,0,3
12,18,16990,19160,16990,19160,11,8,1815,1729,0,3
7,6,17035,21203,15310,20096,11,9,1713,1582,0,3
17,37,20048,22679,20048,22679,8,7,1251,1464,0,3
17,28,20902,22462,19109,21746,11,9,1707,1614,0,3
36,60,17683,20635,17680,20638,10,8,1948,1803,0,3
9,6,16424,20268,16413,20274,14,8,2147,1287,0,3
19,42,17282,21848,17282,21848,11,9,1507,1447,0,3
11,13,24454,26992,24454,26992,13,7,2169,1511,0,3
15,30,18465,22995,18465,22995,10,8,1757,1399,0,3
10,9,18532,21374,18532,21374,12,9,1716,1385,0,3
17,32,18996,22097,17445,22061,10,8,1687,1692,0,3
16,28,19824,22294,19824,22294,14,8,2109,1508,0,3
10,7,16938,19874,16938,19874,16,9,2375,1442,0,3
16,31,23124,23808,21384,23780,11,7,1745,1430,0,3
7,7,18723,22843,18723,22843,10,9,1460,1435,0,3
125,404,20240,23351,20240,23351,13,10,1999,1869,0,3
20,28,19935,22195,19935,22195,16,8,2378,1290,0,3
9,8,17331,20083,17331,20083,13,9,1998,1494,0,3
12,25,18070,22336,16893,21912,10,9,1687,1858,0,3
28,60,18967,22658,18967,22658,11,7,1875,1490,0,3
11,8,21859,23232,21784,23169,16,9,2270,1383,0,3
22,35,16747,20130,16748,20130,12,8,2037,2103,0,3
9,7,14691,19259,14691,19259,13,9,1899,1461,0,3
22,30,21002,22201,21002,22201,15,7,2666,1672,0,3
16,21,15647,19974,15647,19974,13,8,2181,1529,0,3
14,15,16033,22012,16033,22012,14,7,2458,1544,0,3
17,31,18832,21931,18832,21931,7,8,1367,1813,0,3
12,14,15000,20458,14925,20508,11,8,2229,1990,0,3
0,0,32868,25097,32868,25097,6,0,603,125,1,3
32,45,19918,23159,19918,23159,9,8,1556,1910,0,3
33,41,19291,22784,19291,22784,14,8,2130,1334,0,3
29,43,19308,21922,19308,21922,12,7,2235,1684,0,3
10,4,22069,23775,22069,23775,18,5,2730,783,0,3
24,47,18918,21142,18918,21142,13,8,1961,1391,0,3
15,25,22698,24469,22698,24469,12,8,1926,1572,0,3
30,37,19107,22423,19107,22423,14,7,2828,2086,0,3
21,38,15663,19573,15663,19573,8,7,1300,1674,0,3
16,27,15031,18926,15031,18925,12,10,1865,1920,0,3
21,34,20255,22813,19436,22759,13,8,2363,1850,0,3
11,5,21740,23698,21740,23698,14,7,2432,1383,0,3
9,7,16283,20320,16283,20320,13,9,1849,1405,0,3
24,42,20996,23139,20996,23139,11,7,1900,1522,0,3
12,11,19713,21547,19713,21547,12,9,1988,1624,0,3
11,19,17640,21884,16461,21428,12,8,1953,1645,0,3
11,19,24585,25935,22947,25599,11,9,1687,1546,0,3
38,45,14409,17877,14409,17877,15,10,2394,1771,0,3
20,36,22455,26071,21412,26493,11,10,1560,1411,0,3
31,56,21413,24064,21412,24065,13,8,2030,1422,0,3
22,34,18211,22237,18211,22237,12,9,2096,2090,0,3
21,31,18057,21828,18057,21828,14,7,2262,1417,0,3
14,29,18948,22990,18948,22990,12,8,1913,1377,0,3
11,9,20023,22806,20023,22806,13,8,2410,1800,0,3
16,30,20442,22734,19152,22652,8,7,1127,1177,0,3
7,5,19500,22790,19500,22790,12,6,2118,1158,0,3
13,27,19886,23224,19886,23224,9,9,1446,1487,0,3
1,8,32593,24799,32593,24799,6,0,858,494,1,3
0,0,32716,24951,32716,24951,6,0,810,464,1,3
38,65,16759,21264,16756,21266,11,9,1595,1366,0,3
9,6,14229,17544,13646,17665,14,8,2113,1339,0,3
6,6,19882,23802,19882,23802,10,8,1424,1374,0,3
14,28,20757,22131,20757,22131,13,6,2023,1162,0,3
13,19,17419,22672,17452,22655,13,10,1839,1583,0,3
21,36,20173,23073,20173,23073,10,8,1763,1948,0,3
8,7,21259,22867,21259,22867,14,9,2029,1473,0,3
20,31,15521,20805,15521,20805,11,8,1914,1521,0,3
21,32,16306,20988,16306,20988,13,9,2071,1716,0,3
8,7,21143,22917,21143,22917,12,10,1770,1576,0,3
7,7,18966,22671,18966,22671,12,8,1926,1510,0,3
20,34,20533,22298,20533,22298,13,9,2005,1718,0,3
21,31,16195,19851,16195,19851,14,7,2558,1970,0,3
7,6,18530,20822,18530,20822,12,8,1893,1317,0,3
17,27,15653,19381,17586,21181,14,9,2381,1708,0,3
16,23,19612,22130,19612,22130,10,9,1518,1694,0,3
12,21,20279,22394,19615,22684,10,8,1537,1493,0,3
8,9,16870,21953,16544,22116,8,7,1389,1397,0,3
18,32,18653,22394,18653,22394,10,9,1668,1896,0,3
11,19,21448,24456,21445,24458,9,8,1521,1673,0,3
19,35,22016,24078,19507,23604,10,8,1571,1598,0,3
8,5,18871,21420,17297,21394,13,8,2110,1432,0,3
6,5,18189,21511,17393,21546,11,8,1634,1323,0,3
48,52,19937,22801,19937,22801,12,6,2488,1960,0,3
24,39,17607,21112,17607,21112,11,8,1814,2012,0,3
18,29,19917,22184,17775,21068,12,9,1811,1515,0,3
12,25,17847,20863,17847,20863,10,10,1442,1524,0,3
20,41,16999,19324,16996,19326,7,7,1551,2320,0,3
18,28,20534,24211,20534,24211,14,7,2209,1526,0,3
10,8,20022,22279,20022,22279,13,7,1973,1182,0,3
8,6,18432,20829,18432,20829,14,8,2147,1289,0,3
16,29,18896,21313,18896,21313,13,9,1982,1558,0,3
9,6,19269,22214,19269,22214,12,8,2050,1653,0,3
8,7,18056,21067,18056,21067,13,9,1949,1519,0,3
7,6,18184,22958,18184,22958,12,8,2118,1576,0,3
13,28,16731,20432,16727,20435,10,8,1599,1411,0,3
13,25,19762,22851,19762,22851,12,8,1955,1629,0,3
28,36,18803,24309,18803,24309,15,8,2428,1596,0,3
23,39,19627,22832,19628,22831,12,8,2041,1781,0,3
31,45,18727,21817,18727,21816,13,7,2163,1637,0,3
6,6,18236,22177,18433,22462,10,8,1766,1817,0,3
20,40,20589,22849,20589,22849,8,7,1347,1480,0,3
20,32,20769,23201,20769,23201,14,7,2559,1763,0,3
9,7,24165,22833,24165,22833,15,9,2201,1311,0,3
27,42,19765,21784,19765,21784,11,8,1887,1533,0,3
6,7,23549,24738,23549,24738,12,9,1775,1384,0,3
405,2239,25723,21786,25723,21786,26,116,4294,20987,1,3
11,19,22495,24028,22495,24028,12,8,2063,1717,0,3
13,24,17929,22735,16582,21956,12,7,1911,1261,0,3
6,7,19587,21820,19587,21820,10,9,1664,1748,0,3
10,7,15706,20785,15706,20785,15,9,2344,1461,0,3
7,7,18944,21140,18944,21140,12,10,1886,1624,0,3
15,22,18559,22819,18560,22819,13,9,2184,1813,0,3
0,0,33007,25262,33007,25262,6,0,862,499,1,3
20,33,17805,22416,17805,22416,11,8,1919,1687,0,3
22,35,15307,20540,15307,20540,13,8,2179,1634,0,3
24,37,22550,23504,22550,23504,13,7,2090,1455,0,3
18,30,17977,20920,17977,20920,12,9,2154,1877,0,3
0,8,32627,24834,32627,24834,6,0,587,74,1,3
0,0,32732,24966,32732,24966,6,0,588,70,1,3
13,12,20412,22890,20412,22890,8,8,1216,1358,0,3
9,8,21533,22611,21533,22611,13,8,1953,1351,0,3
12,25,17482,20610,17482,20610,11,9,1674,1530,0,3
13,25,15285,19084,15285,19084,12,8,1950,1545,0,3
8,7,20007,24690,20007,24690,12,9,1915,1682,0,3
9,16,20628,23398,19229,22822,10,8,1861,1693,0,3
8,11,22006,23616,20868,23625,10,7,1662,1507,0,3
22,35,17099,20317,17099,20317,14,8,2517,1947,0,3
24,42,20469,23703,20469,23703,12,7,1938,1174,0,3
12,8,18798,21444,17230,21384,14,9,2121,1518,0,3
10,6,18054,21226,18054,21226,16,8,2256,1214,0,3
15,27,14395,20807,14395,20807,13,8,2134,1822,0,3
23,38,20784,23466,20784,23465,12,8,2213,2093,0,3
31,58,21628,23156,21628,23156,14,8,2108,1404,0,3
6,5,19341,20521,19341,20521,9,8,1390,1425,0,3
14,27,17993,21871,17993,21871,12,9,1958,1802,0,3
9,11,21267,23578,21267,23578,10,7,1504,1304,0,3
24,35,17858,19993,17858,19993,15,8,2432,1459,0,3
13,19,22386,25029,22386,25029,15,7,2539,1459,0,3
11,7,22689,25620,22689,25620,14,8,2132,1464,0,3
15,32,21531,23069,21413,23165,8,6,1529,1974,0,3
7,10,18047,21756,16765,20866,10,8,1661,1500,0,3
8,7,21198,24279,21198,24279,10,7,1673,1529,0,3
19,34,17922,21317,16330,20551,12,9,1973,1761,0,3
15,26,18981,21494,18981,21494,10,7,1716,1633,0,3
22,37,17165,19737,17165,19736,11,9,1777,1688,0,3
13,9,17439,19775,17439,19775,16,10,2209,1531,0,3
6,6,14883,18695,14883,18695,10,8,1536,1388,0,3
11,6,19111,22989,19111,22989,15,8,2279,1242,0,3
17,35,22153,24603,22153,24603,11,7,1736,1254,0,3
20,31,18480,22218,18480,22218,14,8,2236,1645,0,3
0,0,33145,25369,33145,25369,6,0,575,14,1,3
0,0,33075,25284,33075,25284,6,0,1128,573,1,3
16,17,17170,20558,17170,20558,18,7,2751,1287,0,3
16,25,20049,23049,20049,23049,10,8,1651,1608,0,3
11,16,18049,22867,18096,22937,10,8,1569,1547,0,3
14,21,17716,22108,17716,22108,11,8,1855,1587,0,3
7,6,20017,22262,20017,22262,12,8,1890,1429,0,3
27,42,23081,23897,23081,23897,12,9,2276,2251,0,3
15,29,20423,23971,19625,24221,11,8,1885,1548,0,3
8,6,19610,22662,19609,22663,12,8,1851,1340,0,3
9,6,18946,21986,18946,21986,15,6,2310,1089,0,3
8,8,22863,24966,22863,24966,12,8,1996,1614,0,3
3,7,19530,22630,18350,22688,7,9,1060,1445,0,3
9,7,22332,24310,21009,24088,13,8,1900,1388,0,3
10,6,24085,24172,24085,24172,15,8,2114,1274,0,3
9,6,16821,20135,16821,20135,15,9,2248,1412,0,3
7,6,18061,21772,18061,21772,12,8,1765,1342,0,3
23,38,21004,23640,18979,23640,12,10,1970,1798,0,3
23,32,17613,20856,17613,20856,13,9,2323,1927,0,3
9,7,16010,20174,14528,19402,11,9,1636,1433,0,3
15,25,20195,23718,20195,23718,15,8,2321,1377,0,3
19,28,15472,19365,15472,19365,14,9,2166,1505,0,3
0,0,32380,25315,32380,25315,6,0,590,69,1,3
7,5,18002,21206,18002,21206,11,8,1887,1411,0,3
14,32,16245,19280,16245,19280,9,6,1566,1442,0,3
18,33,18150,20424,18150,20424,11,8,2012,1807,0,3
15,28,16537,22094,16537,22094,12,10,1615,1502,0,3
12,29,16396,20261,14693,19082,8,9,1375,1835,0,2
29,41,18800,21572,18800,21572,13,7,2425,2080,0,3
15,36,23257,25994,23257,25994,11,8,1780,1351,0,3
10,6,20016,22748,20016,22748,16,8,2495,1347,0,3
13,25,18954,22705,18953,22705,12,7,2068,1670,0,3
10,5,18932,21063,18932,21063,15,7,2236,1199,0,3
9,7,23943,27280,23943,27280,14,9,2089,1565,0,3
15,21,24053,25141,24053,25141,13,9,2182,1726,0,3
18,25,18590,22361,17909,22489,11,8,2013,1840,0,3
14,31,16165,20024,16163,20025,9,9,1493,1962,0,3
19,28,16632,21510,16632,21510,14,9,2069,1569,0,3
15,28,15878,19048,15878,19048,11,9,1961,1808,0,3
12,22,20291,23372,19128,23491,12,8,1900,1820,0,3
8,6,21812,23218,22305,23675,11,7,1948,1615,0,3
15,29,17435,20455,17435,20455,11,10,1795,1975,0,3
5,5,17663,19396,17662,19396,10,8,1530,1402,0,3
24,34,19504,25774,19504,25774,13,10,1871,1410,0,3
38,49,18417,23474,18417,23474,10,6,2065,2080,0,3
20,30,22002,23821,22393,24211,15,8,2542,1885,0,3
10,15,18320,22081,16530,20993,11,9,1825,1589,0,3
31,45,19422,22762,20904,23839,10,7,1485,1306,0,3
11,8,19634,23572,19634,23572,15,8,2149,1221,0,3
20,37,17820,20661,17820,20661,13,8,2088,1347,0,3
8,9,16967,21177,16967,21177,11,9,1687,1634,0,3
26,41,17220,21068,17220,21068,13,9,2141,1815,0,3
8,6,18150,19651,18150,19651,12,8,1895,1551,0,3
9,6,17179,20138,17179,20138,14,8,2066,1350,0,3
13,28,20416,22767,20416,22767,10,7,1813,1874,0,3
8,6,17495,20271,16268,20546,12,7,1905,1199,0,3
18,28,12950,18836,12950,18836,13,10,2070,1656,0,3
21,31,18826,22261,18826,22261,14,9,2236,1670,0,3
10,8,20506,24132,20506,24132,15,9,2259,1461,0,3
19,15,19301,23683,19402,23619,10,7,1930,2123,0,3
22,49,32871,25333,32871,25333,7,12,705,1366,1,3
9,7,16071,21687,16071,21687,14,9,2185,1470,0,3
10,8,22199,23843,22199,23843,13,7,2021,1370,0,3
9,6,13113,17617,13113,17617,12,8,1961,1367,0,3
13,5,20120,23521,20120,23521,20,4,2964,581,0,3
10,9,17841,20972,17841,20972,11,9,1714,1436,0,3
7,8,16486,19413,15823,19529,9,8,1439,1347,0,3
13,14,21652,24341,21652,24341,11,8,2146,2049,0,3
18,29,20172,23273,20172,23273,9,6,1385,1201,0,3
25,36,19856,22934,18296,22057,13,8,2454,2102,0,3
11,7,12408,16935,12408,16935,16,8,2493,1200,0,3
31,57,23743,23880,23743,23880,9,7,1544,1927,0,3
17,26,16358,21203,16358,21203,13,8,2076,1413,0,3
