B1,B2,B3,A1,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,B14,B15,A2,class
14 ,28 ,797 ,3 ,21716 ,24930 ,621522453 ,20012 ,24361 ,593468124 ,12 ,9 ,76 ,1906 ,1649 ,2720549 ,3 ,0 
10 ,11 ,112 ,1 ,22468 ,23992 ,575603507 ,22468 ,23992 ,575603507 ,13 ,10 ,94 ,1871 ,1426 ,2033493 ,3 ,0 
10 ,8 ,72 ,1 ,16699 ,21794 ,474992041 ,16684 ,21802 ,475335458 ,12 ,9 ,82 ,1818 ,1407 ,1980278 ,3 ,0 
16 ,26 ,702 ,1 ,21363 ,24988 ,624402184 ,21363 ,24988 ,624402184 ,10 ,8 ,68 ,1586 ,1590 ,2528329 ,3 ,0 
16 ,27 ,710 ,1 ,18831 ,22620 ,511673048 ,18039 ,22672 ,514020680 ,10 ,9 ,74 ,1742 ,1601 ,2562588 ,3 ,0 
10 ,18 ,314 ,1 ,20919 ,22668 ,513818458 ,20919 ,22668 ,513818458 ,29 ,83 ,6810 ,59907 ,335817 ,113000000000 ,3 ,0 
18 ,33 ,1056 ,1 ,20190 ,23926 ,572468981 ,20190 ,23926 ,572468981 ,10 ,9 ,85 ,1568 ,1687 ,2844538 ,3 ,0 
16 ,30 ,872 ,1 ,22810 ,23937 ,573002787 ,20787 ,23369 ,546090149 ,14 ,8 ,63 ,2222 ,1760 ,3097771 ,3 ,0 
19 ,36 ,1287 ,1 ,20353 ,22801 ,519894602 ,20353 ,22801 ,519894602 ,9 ,7 ,54 ,1585 ,1520 ,2309019 ,3 ,0 
18 ,27 ,735 ,1 ,19023 ,22141 ,490241637 ,19023 ,22141 ,490241637 ,13 ,9 ,73 ,2050 ,1628 ,2650362 ,3 ,0 
34 ,43 ,1878 ,1 ,17257 ,20180 ,407228692 ,17257 ,20180 ,407228692 ,13 ,9 ,72 ,1897 ,1524 ,2322877 ,3 ,0 
25 ,34 ,1129 ,1 ,17644 ,20763 ,431084461 ,17644 ,20763 ,431084461 ,13 ,9 ,76 ,2145 ,1897 ,3597823 ,3 ,0 
21 ,47 ,2234 ,1 ,18542 ,22825 ,520991348 ,18542 ,22825 ,520991348 ,12 ,8 ,71 ,2012 ,1814 ,3289717 ,3 ,0 
9 ,8 ,65 ,1 ,22373 ,24394 ,595073039 ,22373 ,24394 ,595073039 ,13 ,9 ,84 ,2039 ,1684 ,2834213 ,3 ,0 
22 ,36 ,1310 ,1 ,18467 ,22728 ,516557835 ,18467 ,22728 ,516557835 ,12 ,9 ,77 ,2043 ,1924 ,3703034 ,3 ,0 
13 ,17 ,281 ,1 ,17871 ,21229 ,450665511 ,17871 ,21229 ,450665511 ,12 ,9 ,82 ,1909 ,1650 ,2721971 ,3 ,0 
10 ,8 ,67 ,1 ,19782 ,23531 ,553701655 ,19782 ,23531 ,553697436 ,15 ,10 ,102 ,2241 ,1593 ,2537990 ,3 ,0 
0 ,0 ,0 ,1 ,32852 ,25126 ,631310400 ,32852 ,25126 ,631310400 ,6 ,1 ,0 ,588 ,71 ,5046 ,3 ,1 
0 ,0 ,0 ,1 ,32529 ,24809 ,615469448 ,32529 ,24809 ,615469448 ,7 ,1 ,0 ,627 ,13 ,156 ,3 ,1 
7 ,8 ,61 ,1 ,17342 ,20803 ,432775111 ,17341 ,20804 ,432791181 ,11 ,10 ,98 ,1589 ,1539 ,2367051 ,3 ,0 
24 ,36 ,1269 ,1 ,16819 ,19542 ,381877876 ,16819 ,19542 ,381877876 ,14 ,8 ,64 ,2238 ,1499 ,2247775 ,3 ,0 
7 ,8 ,66 ,1 ,20731 ,24746 ,612343806 ,20731 ,24746 ,612343806 ,11 ,10 ,100 ,1441 ,1461 ,2135895 ,3 ,0 
12 ,7 ,51 ,1 ,20100 ,21614 ,467169630 ,20100 ,21614 ,467169630 ,18 ,8 ,71 ,2696 ,1543 ,2380497 ,3 ,0 
15 ,31 ,958 ,1 ,15539 ,19720 ,388886274 ,15539 ,19720 ,388886274 ,10 ,8 ,68 ,1762 ,1974 ,3898621 ,3 ,0 
10 ,7 ,55 ,1 ,18408 ,22183 ,492091726 ,18408 ,22183 ,492091726 ,17 ,10 ,91 ,2350 ,1474 ,2171446 ,3 ,0 
6 ,4 ,17 ,1 ,16958 ,19225 ,369585761 ,16958 ,19225 ,369585761 ,10 ,8 ,58 ,1498 ,1299 ,1687655 ,3 ,0 
23 ,37 ,1366 ,1 ,17334 ,18621 ,346747975 ,17334 ,18621 ,346747975 ,15 ,9 ,83 ,2462 ,1869 ,3493294 ,3 ,0 
12 ,12 ,153 ,1 ,16431 ,20253 ,410181156 ,16431 ,20253 ,410181156 ,13 ,9 ,78 ,1920 ,1537 ,2360889 ,3 ,0 
23 ,39 ,1491 ,1 ,18321 ,21122 ,446136737 ,18321 ,21122 ,446136737 ,13 ,9 ,89 ,1951 ,1871 ,3499118 ,3 ,0 
18 ,35 ,1238 ,1 ,15151 ,20610 ,424759326 ,15151 ,20610 ,424760136 ,13 ,9 ,76 ,1994 ,1553 ,2411544 ,3 ,0 
17 ,30 ,884 ,1 ,21382 ,21937 ,481233686 ,21382 ,21937 ,481233686 ,14 ,8 ,68 ,2101 ,1489 ,2217439 ,3 ,0 
15 ,30 ,905 ,1 ,22374 ,27323 ,746538079 ,22357 ,27333 ,747101071 ,11 ,8 ,67 ,1744 ,1301 ,1693286 ,3 ,0 
15 ,20 ,381 ,1 ,17424 ,21336 ,455205091 ,17424 ,21336 ,455205091 ,14 ,8 ,69 ,2388 ,1821 ,3316458 ,3 ,0 
10 ,5 ,29 ,1 ,19213 ,21799 ,475202059 ,19213 ,21799 ,475202059 ,15 ,7 ,54 ,2177 ,1166 ,1358599 ,3 ,0 
14 ,22 ,484 ,1 ,16009 ,20821 ,433512154 ,16009 ,20821 ,433512154 ,11 ,8 ,61 ,1816 ,1670 ,2789439 ,3 ,0 
18 ,27 ,744 ,1 ,13903 ,18429 ,339643857 ,13903 ,18429 ,339635209 ,12 ,9 ,84 ,2020 ,1959 ,3839159 ,3 ,0 
19 ,32 ,993 ,1 ,19305 ,21175 ,448365947 ,19305 ,21175 ,448365947 ,13 ,9 ,90 ,1823 ,1539 ,2368989 ,3 ,0 
24 ,35 ,1241 ,1 ,18480 ,22785 ,519135230 ,16685 ,21859 ,477808108 ,13 ,10 ,92 ,2047 ,1657 ,2745140 ,3 ,0 
13 ,27 ,727 ,1 ,20281 ,23151 ,535960848 ,20281 ,23151 ,535960848 ,11 ,9 ,86 ,1718 ,1676 ,2808150 ,3 ,0 
13 ,21 ,447 ,1 ,23219 ,24485 ,599531293 ,21587 ,23997 ,575854562 ,8 ,7 ,51 ,1707 ,1908 ,3639207 ,3 ,0 
15 ,26 ,690 ,1 ,20312 ,21956 ,482079729 ,20312 ,21956 ,482076005 ,14 ,9 ,82 ,2116 ,1556 ,2419846 ,3 ,0 
14 ,14 ,185 ,2 ,15278 ,19766 ,390708405 ,14248 ,19454 ,378464084 ,14 ,9 ,83 ,2111 ,1519 ,2307961 ,3 ,0 
29 ,42 ,1788 ,2 ,18542 ,22148 ,490531550 ,18542 ,22148 ,490531550 ,14 ,8 ,69 ,2636 ,2184 ,4771714 ,3 ,0 
24 ,36 ,1275 ,2 ,17256 ,21469 ,460932807 ,17256 ,21469 ,460932807 ,9 ,8 ,61 ,1851 ,2187 ,4783069 ,3 ,0 
13 ,8 ,70 ,2 ,11461 ,16515 ,272740258 ,11461 ,16515 ,272740258 ,17 ,10 ,93 ,2437 ,1365 ,1863952 ,3 ,0 
22 ,34 ,1153 ,1 ,21510 ,24015 ,576725555 ,20752 ,24333 ,592084341 ,11 ,8 ,67 ,1948 ,1972 ,3890469 ,3 ,0 
21 ,31 ,981 ,1 ,24897 ,27529 ,757832455 ,24897 ,27529 ,757832455 ,16 ,10 ,107 ,2478 ,1766 ,3118263 ,3 ,0 
18 ,33 ,1111 ,1 ,22269 ,22702 ,515368843 ,19912 ,22066 ,486889237 ,11 ,10 ,109 ,1594 ,1567 ,2457035 ,3 ,0 
14 ,22 ,465 ,1 ,19133 ,22692 ,514938952 ,19133 ,22692 ,514938952 ,12 ,10 ,106 ,1800 ,1734 ,3007344 ,3 ,0 
16 ,27 ,735 ,1 ,21946 ,24611 ,605687644 ,21946 ,24611 ,605687644 ,13 ,9 ,88 ,2080 ,1850 ,3424147 ,3 ,0 
12 ,8 ,70 ,1 ,16641 ,21430 ,459249145 ,16642 ,21430 ,459238907 ,16 ,9 ,88 ,2192 ,1413 ,1997312 ,3 ,0 
8 ,9 ,89 ,1 ,21414 ,24139 ,582696646 ,21414 ,24139 ,582696646 ,15 ,13 ,164 ,11005 ,38488 ,1481298454 ,3 ,0 
7 ,6 ,33 ,1 ,21215 ,23790 ,565954428 ,21215 ,23790 ,565954428 ,11 ,9 ,73 ,1855 ,1501 ,2252764 ,3 ,0 
0 ,0 ,0 ,1 ,30854 ,22960 ,527143265 ,30854 ,22960 ,527143265 ,7 ,1 ,0 ,555 ,26 ,698 ,3 ,1 
33 ,44 ,1975 ,1 ,18997 ,21696 ,470716304 ,18997 ,21696 ,470716304 ,11 ,8 ,69 ,1819 ,2016 ,4062787 ,3 ,0 
0 ,0 ,0 ,1 ,32307 ,24584 ,604379039 ,32307 ,24584 ,604379039 ,6 ,1 ,0 ,631 ,208 ,43244 ,3 ,1 
27 ,54 ,2922 ,1 ,19366 ,21670 ,469591787 ,19359 ,21675 ,469797016 ,10 ,9 ,89 ,1405 ,1419 ,2014645 ,3 ,0 
28 ,43 ,1818 ,1 ,20315 ,24957 ,622841499 ,20315 ,24957 ,622841499 ,12 ,9 ,84 ,2033 ,2211 ,4889164 ,3 ,0 
35 ,52 ,2672 ,1 ,20773 ,22800 ,519825094 ,20773 ,22800 ,519825094 ,12 ,8 ,63 ,2036 ,2092 ,4376682 ,3 ,0 
24 ,39 ,1493 ,1 ,21222 ,24612 ,605762601 ,21222 ,24612 ,605762601 ,13 ,9 ,89 ,1898 ,1433 ,2052642 ,3 ,0 
17 ,31 ,957 ,1 ,20344 ,23578 ,555917746 ,20344 ,23578 ,555917746 ,11 ,10 ,100 ,1628 ,1790 ,3205610 ,3 ,0 
7 ,7 ,46 ,1 ,15514 ,21256 ,451823893 ,15514 ,21256 ,451822111 ,10 ,9 ,75 ,1465 ,1378 ,1898451 ,3 ,0 
15 ,26 ,684 ,1 ,20359 ,23823 ,567518994 ,20360 ,23823 ,567515583 ,13 ,8 ,72 ,1887 ,1366 ,1865746 ,3 ,0 
12 ,18 ,339 ,1 ,17513 ,20139 ,405580293 ,15582 ,19298 ,372409644 ,9 ,6 ,40 ,1548 ,1551 ,2406705 ,3 ,0 
7 ,6 ,31 ,1 ,16418 ,22288 ,496775300 ,16418 ,22288 ,496766408 ,10 ,7 ,55 ,1727 ,1210 ,1463112 ,3 ,0 
32 ,62 ,3851 ,1 ,21512 ,24330 ,591967608 ,21512 ,24330 ,591967608 ,9 ,8 ,64 ,1252 ,1327 ,1761511 ,3 ,0 
18 ,30 ,880 ,1 ,19328 ,22649 ,512955765 ,18991 ,22849 ,522078393 ,13 ,10 ,92 ,1930 ,1752 ,3068833 ,3 ,0 
18 ,32 ,1035 ,1 ,20223 ,21441 ,459703387 ,20223 ,21441 ,459703387 ,10 ,9 ,73 ,1755 ,1970 ,3880532 ,3 ,0 
13 ,11 ,123 ,1 ,17789 ,20913 ,437336232 ,17788 ,20913 ,437349237 ,15 ,9 ,89 ,2204 ,1463 ,2141536 ,3 ,0 
15 ,21 ,453 ,1 ,21396 ,23398 ,547460030 ,21396 ,23398 ,547460030 ,13 ,9 ,87 ,1847 ,1596 ,2547280 ,3 ,0 
32 ,59 ,3512 ,1 ,17381 ,23320 ,543835445 ,17382 ,23320 ,543823860 ,9 ,8 ,67 ,1297 ,1335 ,1783400 ,3 ,0 
8 ,9 ,86 ,1 ,20046 ,24814 ,615725308 ,18652 ,24696 ,609907203 ,8 ,9 ,80 ,1085 ,1318 ,1735892 ,3 ,0 
23 ,32 ,1016 ,1 ,17692 ,20037 ,401486439 ,17692 ,20037 ,401486439 ,16 ,10 ,90 ,2083 ,1435 ,2059997 ,3 ,0 
17 ,31 ,936 ,2 ,20609 ,23587 ,556334697 ,20463 ,23670 ,560274717 ,10 ,8 ,60 ,1705 ,1841 ,3388002 ,3 ,0 
16 ,30 ,892 ,3 ,18180 ,23014 ,529649867 ,18180 ,23014 ,529649867 ,12 ,8 ,70 ,1988 ,1867 ,3484746 ,3 ,0 
18 ,33 ,1058 ,1 ,20390 ,23744 ,563763115 ,20390 ,23744 ,563763115 ,12 ,9 ,74 ,1897 ,1712 ,2930377 ,3 ,0 
10 ,9 ,79 ,1 ,16954 ,22322 ,498273456 ,16954 ,22322 ,498273456 ,15 ,11 ,113 ,1991 ,1523 ,2319804 ,3 ,0 
11 ,9 ,76 ,1 ,20327 ,24035 ,577692800 ,20327 ,24035 ,577692800 ,14 ,9 ,84 ,2184 ,1480 ,2190071 ,3 ,0 
25 ,39 ,1498 ,1 ,20962 ,24490 ,599762821 ,20962 ,24490 ,599762821 ,14 ,10 ,94 ,2015 ,1666 ,2776881 ,3 ,0 
17 ,18 ,332 ,1 ,18048 ,22928 ,525686020 ,18048 ,22928 ,525686020 ,14 ,11 ,112 ,2287 ,2021 ,4082684 ,3 ,0 
24 ,42 ,1782 ,1 ,21253 ,23195 ,537997065 ,21253 ,23195 ,537997065 ,10 ,9 ,75 ,1544 ,1431 ,2047411 ,3 ,0 
7 ,6 ,34 ,1 ,17077 ,20488 ,419746182 ,17077 ,20488 ,419746182 ,11 ,9 ,73 ,1718 ,1396 ,1948880 ,3 ,0 
1 ,8 ,64 ,1 ,32691 ,24901 ,620042857 ,32691 ,24901 ,620042857 ,6 ,1 ,0 ,859 ,495 ,244875 ,3 ,1 
0 ,0 ,0 ,1 ,32779 ,25010 ,625504775 ,32779 ,25010 ,625504775 ,6 ,1 ,0 ,811 ,465 ,216671 ,3 ,1 
8 ,8 ,66 ,1 ,15856 ,21527 ,463424575 ,15856 ,21527 ,463425307 ,11 ,10 ,96 ,1602 ,1439 ,2071589 ,3 ,0 
8 ,5 ,25 ,1 ,16964 ,21289 ,453206769 ,16964 ,21289 ,453206769 ,11 ,7 ,53 ,1805 ,1293 ,1673006 ,3 ,0 
12 ,12 ,140 ,1 ,19609 ,21570 ,465251442 ,16854 ,20687 ,427943652 ,14 ,10 ,103 ,1884 ,1462 ,2137033 ,3 ,0 
10 ,5 ,28 ,1 ,17245 ,22010 ,484427247 ,17245 ,22010 ,484427247 ,14 ,6 ,40 ,2293 ,1096 ,1201655 ,3 ,0 
17 ,27 ,738 ,1 ,15710 ,19357 ,374693574 ,15709 ,19358 ,374715535 ,14 ,9 ,79 ,2064 ,1368 ,1871627 ,3 ,0 
9 ,8 ,62 ,1 ,15537 ,21030 ,442280180 ,15537 ,21031 ,442287800 ,14 ,10 ,98 ,2067 ,1532 ,2346028 ,3 ,0 
35 ,47 ,2182 ,1 ,18838 ,20156 ,406259309 ,18838 ,20156 ,406259309 ,11 ,8 ,65 ,2255 ,2484 ,6170686 ,3 ,0 
31 ,45 ,2031 ,1 ,18299 ,20050 ,402007304 ,18299 ,20050 ,402007304 ,9 ,7 ,53 ,1625 ,1697 ,2880362 ,3 ,0 
31 ,43 ,1819 ,1 ,17271 ,19872 ,394877610 ,17271 ,19872 ,394877610 ,16 ,7 ,51 ,2436 ,1268 ,1607424 ,3 ,0 
20 ,33 ,1073 ,1 ,20114 ,21056 ,443369788 ,17991 ,21073 ,444061908 ,12 ,10 ,96 ,2152 ,2223 ,4940300 ,3 ,0 
28 ,38 ,1427 ,1 ,15396 ,19287 ,371999905 ,15396 ,19287 ,371999905 ,13 ,8 ,60 ,2368 ,2074 ,4300079 ,3 ,0 
5 ,8 ,71 ,1 ,14272 ,19176 ,367719486 ,14272 ,19176 ,367719486 ,8 ,8 ,66 ,1190 ,1464 ,2142497 ,3 ,0 
16 ,12 ,147 ,1 ,17988 ,21025 ,442063995 ,17988 ,21025 ,442063995 ,18 ,7 ,44 ,2952 ,1228 ,1507188 ,3 ,0 
16 ,27 ,754 ,1 ,18861 ,21663 ,469269189 ,16165 ,20816 ,433301212 ,11 ,10 ,109 ,1678 ,1919 ,3682998 ,3 ,0 
8 ,7 ,56 ,1 ,20477 ,23419 ,548446390 ,20477 ,23419 ,548446390 ,12 ,10 ,94 ,1617 ,1460 ,2132794 ,3 ,0 
6 ,9 ,73 ,1 ,21084 ,25039 ,626972416 ,21084 ,25039 ,626972416 ,10 ,7 ,52 ,1572 ,1125 ,1266081 ,3 ,0 
9 ,8 ,68 ,1 ,22016 ,25361 ,643187464 ,20279 ,25257 ,637938342 ,12 ,9 ,87 ,1722 ,1448 ,2095860 ,3 ,0 
17 ,34 ,1136 ,1 ,15241 ,21288 ,453162276 ,15241 ,21288 ,453162276 ,9 ,10 ,99 ,1656 ,2238 ,5009334 ,3 ,0 
18 ,36 ,1293 ,1 ,19523 ,23295 ,542671040 ,17925 ,22950 ,526716353 ,10 ,8 ,63 ,1644 ,1753 ,3072629 ,3 ,0 
14 ,14 ,199 ,1 ,24819 ,25726 ,661836710 ,24819 ,25726 ,661836710 ,16 ,9 ,79 ,2209 ,1290 ,1663981 ,3 ,0 
27 ,11 ,113 ,1 ,12791 ,18559 ,344420282 ,12791 ,18559 ,344420282 ,4 ,3 ,12 ,1036 ,3036 ,9219697 ,8 ,0 
9 ,8 ,71 ,1 ,19042 ,21500 ,462239912 ,18059 ,21398 ,457865186 ,13 ,9 ,85 ,2067 ,1731 ,2996096 ,3 ,0 
31 ,43 ,1881 ,1 ,17648 ,21116 ,445899460 ,17648 ,21116 ,445899460 ,11 ,8 ,70 ,1724 ,1679 ,2819781 ,3 ,0 
26 ,40 ,1600 ,2 ,16711 ,19902 ,396107061 ,16711 ,19902 ,396107061 ,11 ,9 ,80 ,1888 ,1926 ,3708650 ,3 ,0 
10 ,8 ,61 ,3 ,14308 ,19625 ,385142733 ,14309 ,19625 ,385136001 ,14 ,10 ,101 ,1997 ,1547 ,2391792 ,3 ,0 
28 ,42 ,1723 ,1 ,15937 ,20678 ,427591841 ,15937 ,20678 ,427591841 ,12 ,9 ,82 ,1934 ,2021 ,4085293 ,3 ,0 
32 ,44 ,1965 ,1 ,18870 ,22244 ,494802185 ,18870 ,22244 ,494802185 ,14 ,10 ,94 ,2344 ,1882 ,3541866 ,3 ,0 
21 ,40 ,1588 ,1 ,23285 ,23599 ,556903635 ,23285 ,23599 ,556903635 ,8 ,7 ,47 ,1261 ,1568 ,2457167 ,3 ,0 
9 ,12 ,135 ,1 ,18618 ,20839 ,434283542 ,18618 ,20839 ,434283542 ,11 ,8 ,62 ,1771 ,1620 ,2624482 ,3 ,0 
12 ,12 ,154 ,1 ,16356 ,19737 ,389562336 ,16356 ,19737 ,389562336 ,11 ,11 ,113 ,2066 ,2188 ,4786382 ,6 ,0 
7 ,6 ,41 ,1 ,20651 ,22753 ,517694407 ,20651 ,22753 ,517694407 ,11 ,9 ,84 ,1594 ,1371 ,1880989 ,3 ,0 
23 ,38 ,1410 ,1 ,17153 ,21126 ,446308221 ,17153 ,21126 ,446308221 ,13 ,10 ,93 ,2078 ,1861 ,3464334 ,3 ,0 
7 ,7 ,44 ,1 ,17473 ,19794 ,391783486 ,17473 ,19794 ,391783486 ,13 ,9 ,84 ,1792 ,1373 ,1884898 ,3 ,0 
18 ,31 ,974 ,1 ,16159 ,20069 ,402776406 ,16159 ,20069 ,402776406 ,12 ,11 ,121 ,1899 ,2123 ,4507339 ,3 ,0 
18 ,28 ,788 ,1 ,20283 ,24411 ,595881855 ,20283 ,24411 ,595881855 ,11 ,9 ,77 ,1878 ,1958 ,3834000 ,3 ,0 
26 ,43 ,1871 ,1 ,19757 ,21799 ,475210100 ,19757 ,21799 ,475210100 ,12 ,5 ,30 ,1738 ,1079 ,1163673 ,3 ,0 
26 ,41 ,1654 ,1 ,15115 ,18189 ,330826726 ,15115 ,18189 ,330826726 ,13 ,7 ,53 ,2227 ,1723 ,2969463 ,3 ,0 
6 ,4 ,19 ,1 ,26266 ,25786 ,664926730 ,26266 ,25786 ,664926730 ,13 ,7 ,49 ,1956 ,1201 ,1442963 ,3 ,0 
20 ,42 ,1762 ,1 ,21942 ,23688 ,561104576 ,21942 ,23688 ,561104576 ,12 ,10 ,105 ,1787 ,1589 ,2525159 ,3 ,0 
22 ,35 ,1223 ,1 ,21286 ,24360 ,593399242 ,21286 ,24360 ,593399242 ,14 ,8 ,68 ,2194 ,1689 ,2851519 ,3 ,0 
31 ,0 ,0 ,1 ,497 ,417 ,173889 ,497 ,417 ,173889 ,4 ,3 ,6 ,155 ,109 ,11881 ,8 ,0 
18 ,34 ,1174 ,1 ,16108 ,21373 ,456807177 ,16108 ,21373 ,456806923 ,11 ,9 ,78 ,1974 ,2004 ,4015715 ,3 ,0 
12 ,7 ,51 ,1 ,18488 ,21930 ,480907113 ,20070 ,22285 ,496624836 ,16 ,9 ,73 ,2471 ,1468 ,2156330 ,3 ,0 
17 ,29 ,839 ,1 ,14755 ,20176 ,407051604 ,13268 ,19659 ,386457061 ,14 ,10 ,99 ,2203 ,1684 ,2834914 ,3 ,0 
10 ,8 ,61 ,1 ,15334 ,19411 ,376793120 ,15334 ,19411 ,376793120 ,15 ,10 ,94 ,2051 ,1424 ,2028400 ,3 ,0 
26 ,42 ,1761 ,1 ,16884 ,22088 ,487898368 ,16884 ,22088 ,487898368 ,14 ,8 ,68 ,2127 ,1596 ,2547313 ,3 ,0 
10 ,40 ,1615 ,1 ,27417 ,22371 ,500455083 ,27417 ,22371 ,500455083 ,7 ,2 ,3 ,620 ,123 ,15207 ,3 ,1 
21 ,38 ,1420 ,1 ,20241 ,23210 ,538713879 ,20239 ,23211 ,538765499 ,11 ,9 ,78 ,1851 ,1766 ,3118615 ,3 ,0 
16 ,31 ,958 ,1 ,20810 ,23252 ,540650847 ,20810 ,23252 ,540650847 ,11 ,8 ,70 ,1535 ,1315 ,1728438 ,3 ,0 
24 ,35 ,1250 ,1 ,19305 ,21684 ,470212211 ,19305 ,21684 ,470212211 ,15 ,10 ,90 ,2169 ,1528 ,2336269 ,3 ,0 
21 ,32 ,1035 ,1 ,17984 ,20305 ,412278751 ,17984 ,20305 ,412278751 ,16 ,7 ,48 ,2360 ,1252 ,1566649 ,3 ,0 
21 ,43 ,1831 ,1 ,19477 ,21900 ,479616093 ,19477 ,21900 ,479616093 ,16 ,8 ,65 ,2398 ,1354 ,1832987 ,3 ,0 
10 ,7 ,55 ,1 ,18768 ,21131 ,446531540 ,18768 ,21131 ,446531540 ,14 ,9 ,86 ,2065 ,1607 ,2581617 ,3 ,0 
0 ,0 ,0 ,1 ,32885 ,25155 ,632784149 ,32885 ,25155 ,632784149 ,7 ,1 ,0 ,864 ,498 ,248141 ,3 ,1 
10 ,18 ,309 ,1 ,20458 ,23959 ,574010847 ,20455 ,23960 ,574092979 ,11 ,9 ,73 ,1755 ,1528 ,2335790 ,3 ,0 
6 ,8 ,59 ,1 ,18614 ,21887 ,479038797 ,18644 ,21869 ,478250881 ,9 ,9 ,73 ,1380 ,1310 ,1716091 ,3 ,0 
7 ,8 ,64 ,1 ,18325 ,22404 ,501924747 ,18324 ,22404 ,501940155 ,11 ,11 ,112 ,1580 ,1578 ,2491056 ,3 ,0 
22 ,45 ,2043 ,1 ,14507 ,20913 ,437358587 ,14306 ,21000 ,440989638 ,12 ,9 ,86 ,1797 ,1612 ,2597237 ,3 ,0 
2 ,14 ,202 ,1 ,32652 ,24865 ,618269679 ,32652 ,24865 ,618269679 ,6 ,1 ,0 ,584 ,83 ,6956 ,3 ,1 
0 ,0 ,0 ,1 ,32771 ,25002 ,625110789 ,32771 ,25002 ,625110789 ,6 ,1 ,0 ,589 ,70 ,4955 ,3 ,1 
27 ,43 ,1824 ,1 ,21758 ,23423 ,548657179 ,21758 ,23423 ,548657179 ,13 ,8 ,65 ,2081 ,1929 ,3721248 ,3 ,0 
26 ,38 ,1455 ,1 ,16336 ,19666 ,386734866 ,16336 ,19666 ,386734866 ,12 ,8 ,59 ,2137 ,2066 ,4269653 ,3 ,0 
20 ,35 ,1226 ,1 ,18865 ,24193 ,585291789 ,18865 ,24193 ,585291789 ,14 ,9 ,85 ,2325 ,1616 ,2610044 ,3 ,0 
21 ,33 ,1096 ,1 ,18039 ,20916 ,437469102 ,18039 ,20916 ,437471869 ,13 ,8 ,64 ,2212 ,1575 ,2480425 ,3 ,0 
8 ,6 ,33 ,1 ,17922 ,22372 ,500512325 ,17910 ,22379 ,500801528 ,13 ,8 ,64 ,1978 ,1308 ,1710347 ,3 ,0 
9 ,6 ,38 ,1 ,16096 ,20256 ,410292531 ,16094 ,20257 ,410335402 ,11 ,8 ,70 ,1735 ,1386 ,1920461 ,3 ,0 
29 ,44 ,1931 ,1 ,16543 ,18803 ,353539577 ,16543 ,18802 ,353527549 ,12 ,8 ,59 ,2311 ,2088 ,4359818 ,3 ,0 
9 ,8 ,64 ,1 ,20280 ,23362 ,545769172 ,20280 ,23362 ,545769172 ,13 ,10 ,99 ,1821 ,1521 ,2312652 ,3 ,0 
27 ,43 ,1809 ,1 ,21679 ,25560 ,653337105 ,19746 ,24778 ,613950642 ,9 ,8 ,64 ,1715 ,2311 ,5340674 ,3 ,0 
33 ,91 ,8354 ,1 ,21239 ,21851 ,477479435 ,19501 ,21611 ,467017976 ,9 ,8 ,67 ,1217 ,1353 ,1829455 ,3 ,0 
9 ,7 ,56 ,1 ,18991 ,22547 ,508389032 ,18991 ,22547 ,508389032 ,12 ,10 ,101 ,1730 ,1435 ,2060255 ,3 ,0 
34 ,51 ,2619 ,1 ,20937 ,23530 ,553653532 ,20937 ,23530 ,553653532 ,16 ,8 ,69 ,2243 ,1397 ,1951220 ,3 ,0 
37 ,47 ,2188 ,1 ,19042 ,23030 ,530403380 ,19042 ,23030 ,530403380 ,10 ,8 ,58 ,1807 ,1855 ,3442803 ,3 ,0 
19 ,32 ,1037 ,1 ,21121 ,24929 ,621478273 ,21116 ,24933 ,621638706 ,13 ,8 ,64 ,2337 ,1952 ,3811232 ,3 ,0 
15 ,30 ,922 ,1 ,20622 ,22600 ,510757910 ,20622 ,22600 ,510754420 ,9 ,8 ,69 ,1385 ,1486 ,2207747 ,3 ,0 
25 ,41 ,1678 ,1 ,14216 ,17091 ,292114085 ,14216 ,17091 ,292114085 ,10 ,9 ,80 ,1601 ,1817 ,3301227 ,3 ,0 
15 ,28 ,778 ,1 ,20277 ,22867 ,522899277 ,20277 ,22867 ,522899277 ,13 ,8 ,59 ,2147 ,1495 ,2236113 ,3 ,0 
25 ,43 ,1845 ,1 ,17759 ,22683 ,514536739 ,21967 ,24057 ,578751103 ,10 ,10 ,110 ,1226 ,1477 ,2182292 ,3 ,0 
13 ,12 ,143 ,1 ,17675 ,20686 ,427909046 ,16991 ,20789 ,432170500 ,14 ,11 ,113 ,2062 ,1805 ,3256222 ,3 ,0 
17 ,27 ,734 ,1 ,20439 ,23145 ,535710079 ,20439 ,23145 ,535710079 ,14 ,9 ,85 ,2078 ,1391 ,1935376 ,3 ,0 
11 ,6 ,42 ,1 ,19249 ,20919 ,437596659 ,19249 ,20919 ,437596659 ,16 ,8 ,62 ,2404 ,1129 ,1274611 ,3 ,0 
20 ,30 ,891 ,1 ,20188 ,24177 ,584531907 ,18099 ,23305 ,543103167 ,15 ,7 ,43 ,2426 ,1369 ,1872804 ,3 ,0 
22 ,34 ,1127 ,1 ,19244 ,23581 ,556087126 ,19244 ,23581 ,556087126 ,15 ,10 ,109 ,2215 ,1821 ,3317417 ,3 ,0 
