B1,B2,B3,A1,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,B14,B15,A2,class
5.95 ,6.32 ,39.92 ,1,20173.36 ,23690.36 ,561233101.10 ,20173.36 ,23690.36 ,561233101.10 ,10.18 ,9.14 ,83.60 ,1459.14 ,1468.51 ,2156505.75 ,3,0
12.85 ,13.65 ,186.37 ,1,19395.77 ,21904.07 ,479788212.40 ,19395.77 ,21904.07 ,479788212.40 ,8.40 ,8.01 ,64.11 ,1427.87 ,1884.86 ,3552701.18 ,3,0
12.93 ,27.72 ,768.31 ,1,22130.77 ,22344.25 ,499265655.90 ,20810.04 ,22173.05 ,491644038.80 ,9.32 ,7.88 ,62.04 ,1526.56 ,1438.44 ,2069109.84 ,3,0
20.37 ,33.10 ,1095.37 ,1,22421.89 ,25667.27 ,658808569.60 ,22421.89 ,25667.27 ,658808569.60 ,10.96 ,7.26 ,52.73 ,2088.92 ,1988.30 ,3953336.46 ,3,0
20.53 ,32.25 ,1039.85 ,1,20098.09 ,22849.85 ,522115772.40 ,20098.09 ,22849.85 ,522115772.40 ,15.68 ,8.36 ,69.85 ,2617.86 ,1880.49 ,3536224.21 ,3,0
24.01 ,40.42 ,1633.62 ,1,18378.50 ,21509.08 ,462640459.80 ,18280.28 ,21562.84 ,464955990.70 ,9.40 ,9.77 ,95.37 ,1448.40 ,1588.50 ,2523321.51 ,3,0
28.19 ,39.43 ,1554.61 ,1,17638.38 ,21895.77 ,479424700.20 ,17638.63 ,21895.57 ,479415883.00 ,15.19 ,8.91 ,79.34 ,2405.56 ,1748.00 ,3055492.43 ,3,0
5.21 ,5.34 ,28.56 ,1,14756.86 ,20987.97 ,440494989.80 ,14744.47 ,20993.48 ,440726369.50 ,9.86 ,7.94 ,63.03 ,1527.73 ,1317.63 ,1736141.02 ,3,0
18.90 ,35.67 ,1272.08 ,1,19683.16 ,22365.75 ,500226714.60 ,17482.43 ,21341.26 ,455449302.60 ,12.52 ,20.73 ,429.65 ,15585.90 ,98475.12 ,9697349868.00 ,3,0
30.73 ,43.94 ,1930.50 ,1,19996.63 ,22443.05 ,503690347.70 ,20638.79 ,23086.64 ,532992833.50 ,12.56 ,9.23 ,85.18 ,2170.22 ,2178.64 ,4746459.48 ,3,0
28.51 ,70.81 ,5014.52 ,1,21768.35 ,25403.20 ,645322739.40 ,21768.35 ,25403.20 ,645322739.40 ,9.39 ,7.86 ,61.78 ,1424.31 ,1517.53 ,2302892.91 ,3,0
18.85 ,28.88 ,834.03 ,1,20989.06 ,22508.06 ,506612835.50 ,20989.06 ,22508.06 ,506612835.50 ,12.38 ,9.16 ,83.92 ,2185.63 ,2016.71 ,4067128.30 ,3,0
16.35 ,24.49 ,599.67 ,1,16692.79 ,20947.63 ,438803109.20 ,16692.98 ,20947.48 ,438796751.50 ,16.19 ,8.63 ,74.39 ,2457.12 ,1421.04 ,2019367.44 ,3,0
15.51 ,28.89 ,834.50 ,1,21693.53 ,24281.12 ,589573005.60 ,21693.53 ,24281.12 ,589573005.60 ,13.47 ,9.19 ,84.42 ,2067.42 ,1448.28 ,2097513.47 ,3,0
20.11 ,34.40 ,1183.15 ,1,16616.28 ,20492.48 ,419941724.00 ,16616.28 ,20492.48 ,419941724.00 ,11.38 ,9.63 ,92.67 ,1687.75 ,1811.97 ,3283240.44 ,3,0
22.22 ,41.25 ,1701.75 ,1,18406.86 ,21977.50 ,483010425.10 ,18407.43 ,21977.02 ,482989393.00 ,7.71 ,6.54 ,42.78 ,1350.57 ,1438.69 ,2069821.67 ,3,0
8.44 ,6.37 ,40.57 ,1,18550.50 ,20627.92 ,425510896.90 ,18550.50 ,20627.92 ,425510896.90 ,14.04 ,8.91 ,79.37 ,2007.54 ,1427.87 ,2038812.75 ,3,0
18.65 ,24.55 ,602.67 ,1,18036.67 ,22473.59 ,505062372.10 ,18036.93 ,22473.38 ,505052754.60 ,14.80 ,8.96 ,80.36 ,2174.60 ,1584.98 ,2512169.71 ,3,0
8.41 ,6.31 ,39.77 ,1,19754.83 ,21754.66 ,473265384.00 ,19754.83 ,21754.66 ,473265384.00 ,14.46 ,8.48 ,71.83 ,2162.25 ,1370.85 ,1879239.35 ,3,0
17.76 ,31.90 ,1017.69 ,1,17651.33 ,21319.46 ,454519245.40 ,17651.33 ,21319.46 ,454519245.40 ,12.33 ,9.26 ,85.72 ,1883.08 ,1698.14 ,2883667.49 ,3,0
11.84 ,12.85 ,165.18 ,1,17410.25 ,21935.20 ,481153182.10 ,15791.08 ,21338.07 ,455313018.00 ,10.46 ,8.44 ,71.25 ,1453.32 ,1361.87 ,1854684.58 ,3,0
17.55 ,27.18 ,738.87 ,1,18094.06 ,20682.86 ,427780487.60 ,18094.06 ,20682.86 ,427780487.60 ,15.53 ,9.13 ,83.43 ,2457.97 ,1740.23 ,3028399.38 ,3,0
14.65 ,28.99 ,840.23 ,1,21184.07 ,22533.61 ,507763509.10 ,19225.74 ,21707.25 ,471204534.10 ,10.33 ,7.49 ,56.09 ,1902.43 ,1881.03 ,3538254.98 ,3,0
3.79 ,3.68 ,13.57 ,1,15297.17 ,17474.07 ,305343036.80 ,15297.17 ,17474.07 ,305343036.80 ,6.58 ,5.72 ,32.74 ,928.33 ,987.84 ,975817.06 ,3,0
2.31 ,3.35 ,11.25 ,1,21388.00 ,24294.45 ,590220057.50 ,21388.00 ,24294.45 ,590220057.50 ,6.94 ,7.92 ,62.68 ,1117.06 ,1618.80 ,2620523.93 ,3,0
14.62 ,31.76 ,1008.83 ,1,21478.40 ,23808.33 ,566836471.00 ,20666.51 ,23737.90 ,563487782.90 ,9.19 ,8.69 ,75.54 ,1349.56 ,1462.63 ,2139293.52 ,3,0
27.81 ,40.34 ,1627.01 ,1,18634.75 ,22966.23 ,527447549.10 ,18634.75 ,22966.23 ,527447549.10 ,12.97 ,9.15 ,83.72 ,2034.72 ,1850.29 ,3423569.64 ,3,0
1057.60 ,9458.73 ,89467611.17 ,1,32494.21 ,24816.90 ,615878590.10 ,32494.21 ,24816.90 ,615878590.10 ,90.91 ,756.32 ,572014.57 ,102198.67 ,1245792.89 ,1550000000000.00 ,3,1
0.07 ,0.03 ,0.00 ,1,32905.13 ,25156.63 ,632856131.00 ,32905.13 ,25156.63 ,632856131.00 ,6.49 ,0.57 ,0.32 ,895.37 ,488.12 ,238260.82 ,3,1
15.26 ,26.90 ,723.42 ,1,21103.86 ,22313.37 ,497886497.10 ,21103.86 ,22313.37 ,497886497.10 ,11.31 ,8.57 ,73.49 ,1848.64 ,1757.86 ,3090057.06 ,3,0
17.14 ,23.98 ,575.05 ,1,18755.96 ,22953.08 ,526843661.70 ,18754.69 ,22953.81 ,526877338.10 ,14.11 ,10.26 ,105.24 ,2186.39 ,1673.20 ,2799580.24 ,3,0
18.29 ,34.98 ,1223.25 ,1,18914.80 ,21773.18 ,474071362.10 ,18913.52 ,21773.96 ,474105255.90 ,10.40 ,6.93 ,48.04 ,1845.25 ,1671.20 ,2792901.99 ,3,0
24.02 ,31.22 ,974.44 ,1,19936.57 ,22300.86 ,497328423.10 ,19936.57 ,22300.86 ,497328423.10 ,16.98 ,9.82 ,96.45 ,2703.41 ,1839.77 ,3384748.67 ,3,0
17.55 ,26.04 ,678.13 ,1,19513.95 ,22208.72 ,493227035.70 ,19513.95 ,22208.72 ,493227035.70 ,13.24 ,7.91 ,62.60 ,2089.00 ,1501.08 ,2253242.05 ,3,0
6.41 ,7.69 ,59.08 ,1,18760.13 ,19402.35 ,376451315.90 ,18760.13 ,19402.35 ,376451315.90 ,9.42 ,10.05 ,101.08 ,1290.67 ,1497.72 ,2243172.72 ,3,0
18.76 ,28.62 ,819.19 ,1,20078.84 ,23312.40 ,543467756.00 ,19049.42 ,23364.88 ,545917361.20 ,13.00 ,8.67 ,75.19 ,1822.41 ,1354.50 ,1834669.87 ,3,0
24.32 ,41.76 ,1743.97 ,1,18737.04 ,22661.69 ,513552089.00 ,18736.74 ,22661.84 ,513558901.30 ,10.73 ,7.62 ,58.04 ,2113.77 ,2153.32 ,4636765.18 ,3,0
37.46 ,45.63 ,2081.69 ,1,19114.17 ,24653.26 ,607783053.30 ,18708.41 ,24875.34 ,618782723.70 ,16.11 ,10.57 ,111.77 ,2898.50 ,2548.96 ,6497180.92 ,3,0
31.89 ,37.49 ,1405.45 ,1,21629.82 ,23094.58 ,533359824.10 ,21629.82 ,23094.58 ,533359824.10 ,14.36 ,7.49 ,56.14 ,2321.64 ,1702.29 ,2897785.23 ,3,0
6.78 ,6.07 ,36.78 ,1,19536.72 ,22751.91 ,517649465.50 ,19536.72 ,22751.91 ,517649465.50 ,10.06 ,8.64 ,74.61 ,1412.06 ,1369.85 ,1876481.83 ,3,0
10.52 ,8.64 ,74.66 ,1,19437.68 ,23444.27 ,549633773.90 ,19437.68 ,23444.27 ,549633773.90 ,15.03 ,10.60 ,112.35 ,2152.42 ,1599.13 ,2557209.21 ,3,0
25.13 ,44.09 ,1944.04 ,1,20768.50 ,21810.76 ,475709413.30 ,20768.50 ,21810.76 ,475709413.30 ,16.30 ,8.15 ,66.48 ,2382.87 ,1525.02 ,2325698.72 ,3,0
21.88 ,52.57 ,2763.49 ,1,15311.11 ,20058.57 ,402346020.20 ,15308.24 ,20059.97 ,402402308.80 ,12.04 ,9.74 ,94.89 ,1729.71 ,1373.94 ,1887719.13 ,3,0
13.77 ,8.50 ,72.31 ,1,13797.11 ,19868.72 ,394766126.90 ,13797.11 ,19868.72 ,394766126.90 ,15.61 ,7.72 ,59.57 ,2259.56 ,1247.95 ,1557381.58 ,3,0
20.19 ,35.27 ,1244.10 ,1,16207.73 ,21211.37 ,449922002.30 ,15156.06 ,20938.01 ,438400420.40 ,11.85 ,9.72 ,94.53 ,1699.43 ,1629.52 ,2655346.64 ,3,0
7.68 ,8.25 ,68.11 ,1,20671.17 ,23235.53 ,539889717.10 ,20671.17 ,23235.53 ,539889717.10 ,10.47 ,9.16 ,83.86 ,1594.00 ,1530.72 ,2343092.28 ,3,0
14.34 ,19.15 ,366.66 ,1,14529.22 ,19303.14 ,372611161.00 ,14527.04 ,19304.12 ,372649158.20 ,10.31 ,8.45 ,71.38 ,1648.39 ,1727.65 ,2984767.46 ,3,0
34.61 ,43.83 ,1920.82 ,1,17579.47 ,22291.15 ,496895486.20 ,17579.47 ,22291.15 ,496895486.20 ,14.13 ,8.32 ,69.18 ,2276.77 ,1729.93 ,2992649.45 ,3,0
8.08 ,7.52 ,56.55 ,1,17649.34 ,21885.64 ,478981026.60 ,17258.01 ,22057.08 ,486514944.80 ,11.68 ,9.18 ,84.22 ,1709.40 ,1436.56 ,2063700.13 ,3,0
15.70 ,29.99 ,899.21 ,1,15810.32 ,20413.12 ,416695524.90 ,15810.32 ,20413.12 ,416695524.90 ,11.25 ,8.70 ,75.76 ,1844.11 ,1874.28 ,3512937.81 ,3,0
16.82 ,22.14 ,490.10 ,2,20464.96 ,22828.06 ,521120420.00 ,20464.96 ,22828.06 ,521120420.00 ,13.18 ,10.10 ,102.00 ,2031.54 ,1785.50 ,3188016.82 ,3,0
26.90 ,44.45 ,1975.76 ,3,22279.38 ,24318.14 ,591371865.40 ,22279.38 ,24318.14 ,591371865.40 ,11.62 ,7.07 ,50.00 ,2259.24 ,2075.82 ,4309027.12 ,3,0
13.15 ,26.19 ,685.67 ,1,20077.45 ,21022.72 ,441954739.00 ,20077.45 ,21022.72 ,441954739.00 ,11.33 ,10.68 ,114.12 ,1631.83 ,1720.81 ,2961170.99 ,3,0
8.63 ,7.59 ,57.68 ,1,19064.31 ,22845.83 ,521931824.40 ,19053.94 ,22852.09 ,522218101.80 ,12.89 ,9.60 ,92.18 ,1895.39 ,1383.53 ,1914151.16 ,3,0
12.08 ,19.66 ,386.65 ,1,16012.31 ,21125.55 ,446288769.90 ,16012.39 ,21125.49 ,446286330.20 ,11.33 ,9.49 ,90.13 ,1692.67 ,1662.78 ,2764827.41 ,3,0
23.12 ,50.99 ,2599.88 ,1,21135.27 ,24374.48 ,594115104.90 ,21135.27 ,24374.48 ,594115104.90 ,11.68 ,10.24 ,104.81 ,1872.12 ,1847.73 ,3414097.81 ,3,0
9.62 ,6.58 ,43.23 ,1,19137.56 ,23472.39 ,550953267.70 ,19137.56 ,23472.39 ,550953267.70 ,12.44 ,9.06 ,82.03 ,1802.56 ,1515.12 ,2295583.47 ,3,0
11.09 ,9.02 ,81.40 ,1,19722.84 ,23285.14 ,542197522.90 ,19721.67 ,23285.85 ,542230975.10 ,15.09 ,7.77 ,60.34 ,2314.53 ,1228.23 ,1508548.06 ,3,0
21.74 ,33.10 ,1095.57 ,1,16302.96 ,20502.33 ,420345708.00 ,16301.51 ,20503.09 ,420376532.80 ,11.64 ,8.73 ,76.14 ,2324.41 ,2241.05 ,5022317.42 ,3,0
21.99 ,39.11 ,1529.84 ,1,14946.42 ,19206.12 ,368875164.40 ,14946.75 ,19205.86 ,368865202.70 ,8.17 ,8.11 ,65.81 ,1591.00 ,2173.90 ,4725855.83 ,3,0
27.02 ,39.99 ,1599.07 ,1,17119.33 ,20600.74 ,424390507.80 ,17118.18 ,20601.40 ,424417460.30 ,13.25 ,9.14 ,83.58 ,2361.89 ,1937.24 ,3752907.65 ,3,0
30.12 ,45.24 ,2046.16 ,1,16015.96 ,21509.55 ,462660788.10 ,16016.32 ,21509.28 ,462649142.90 ,11.91 ,7.28 ,52.99 ,2080.14 ,1935.74 ,3747076.30 ,3,0
18.86 ,28.87 ,833.31 ,1,19158.26 ,21018.81 ,441790358.70 ,19158.26 ,21018.81 ,441790358.70 ,8.13 ,7.42 ,55.01 ,1193.82 ,1257.20 ,1580554.73 ,3,0
16.25 ,28.66 ,821.39 ,1,22172.09 ,24541.43 ,602281988.00 ,21799.80 ,24048.53 ,578331632.70 ,9.77 ,10.07 ,101.47 ,1408.77 ,1540.66 ,2373618.24 ,3,0
25.88 ,50.69 ,2569.83 ,1,16926.72 ,20584.93 ,423739301.10 ,16926.72 ,20584.93 ,423739301.10 ,10.50 ,9.90 ,97.94 ,1520.50 ,1567.78 ,2457944.94 ,3,0
1045.28 ,9406.37 ,88479721.19 ,1,32064.21 ,24714.06 ,610784516.10 ,32064.21 ,24714.06 ,610784516.10 ,58.24 ,472.82 ,223554.95 ,32506.45 ,382096.03 ,146000000000.00 ,3,1
0.73 ,0.55 ,0.30 ,3,30491.74 ,25650.16 ,657930503.40 ,30491.74 ,25650.16 ,657930503.40 ,6.44 ,0.61 ,0.38 ,927.87 ,511.93 ,262073.47 ,3,1
0.06 ,0.01 ,0.00 ,3,32856.41 ,25147.42 ,632392908.20 ,32856.41 ,25147.42 ,632392908.20 ,6.50 ,0.50 ,0.25 ,758.06 ,366.53 ,134340.56 ,3,1
9.94 ,7.54 ,56.90 ,1,16396.84 ,21620.29 ,467437018.60 ,15676.63 ,21923.46 ,480638079.90 ,15.26 ,9.55 ,91.25 ,2169.32 ,1378.65 ,1900684.85 ,3,0
7.73 ,5.47 ,29.96 ,1,21458.18 ,24250.10 ,588067460.00 ,21458.18 ,24250.10 ,588067460.00 ,13.14 ,8.66 ,74.94 ,1895.00 ,1432.78 ,2052864.00 ,3,0
33.70 ,45.84 ,2101.04 ,1,20788.63 ,21708.73 ,471268860.00 ,20067.68 ,22154.39 ,490816854.60 ,12.95 ,9.51 ,90.47 ,2197.32 ,1971.82 ,3888080.85 ,3,0
7.20 ,7.38 ,54.52 ,1,19332.39 ,22672.98 ,514064024.20 ,18112.05 ,22658.65 ,513414522.00 ,12.50 ,9.31 ,86.61 ,1801.00 ,1373.89 ,1887575.36 ,3,0
25.80 ,36.59 ,1339.02 ,1,19278.50 ,22203.93 ,493014625.80 ,19278.50 ,22203.93 ,493014625.80 ,12.40 ,8.25 ,68.04 ,2077.75 ,1626.30 ,2644860.59 ,3,0
3.00 ,4.55 ,20.69 ,1,21614.27 ,23336.52 ,544593145.00 ,21614.27 ,23336.52 ,544593145.00 ,6.15 ,7.88 ,62.13 ,867.15 ,1271.63 ,1617052.05 ,2,0
9.62 ,7.45 ,55.55 ,1,18586.80 ,22463.20 ,504595180.60 ,17449.87 ,22919.38 ,525298032.20 ,15.03 ,8.76 ,76.70 ,2204.97 ,1328.73 ,1765513.90 ,3,0
10.40 ,7.54 ,56.80 ,1,20928.84 ,25673.50 ,659128644.40 ,19153.42 ,24952.66 ,622635079.00 ,14.88 ,9.55 ,91.11 ,2190.84 ,1400.70 ,1961951.32 ,3,0
22.11 ,39.50 ,1560.18 ,1,19824.81 ,21820.34 ,476127045.70 ,18566.05 ,21167.87 ,448078683.00 ,8.85 ,8.98 ,80.58 ,1449.96 ,2043.48 ,4175823.00 ,3,0
23.81 ,34.17 ,1167.68 ,1,22205.62 ,24049.33 ,578370062.80 ,22205.62 ,24049.33 ,578370062.80 ,11.08 ,7.96 ,63.38 ,1639.50 ,1290.75 ,1666043.71 ,3,0
40.30 ,49.44 ,2444.16 ,1,20493.58 ,23034.57 ,530591528.00 ,20493.58 ,23034.57 ,530591528.00 ,14.50 ,8.06 ,65.00 ,2666.67 ,1886.97 ,3560660.31 ,3,0
16.47 ,28.41 ,807.03 ,1,18846.88 ,21747.27 ,472943883.30 ,18846.88 ,21747.27 ,472943883.30 ,11.74 ,8.45 ,71.43 ,1898.38 ,1681.89 ,2828761.24 ,3,0
8.70 ,9.06 ,82.05 ,1,18350.69 ,24534.72 ,601952539.80 ,18347.64 ,24536.32 ,602030921.60 ,10.89 ,10.08 ,101.64 ,1638.31 ,1511.39 ,2284310.52 ,3,0
3.52 ,3.98 ,15.84 ,1,21698.14 ,22404.97 ,501982795.80 ,21698.14 ,22404.97 ,501982795.80 ,10.14 ,7.08 ,50.12 ,1548.07 ,1188.22 ,1411869.78 ,3,0
18.71 ,32.93 ,1084.54 ,1,15647.09 ,19896.65 ,395876497.30 ,13090.49 ,19295.92 ,372332414.30 ,12.91 ,10.05 ,100.95 ,2050.13 ,1701.97 ,2896707.51 ,3,0
13.44 ,25.03 ,626.41 ,1,17923.32 ,21951.28 ,481858844.40 ,17923.50 ,21951.14 ,481852328.20 ,11.71 ,9.52 ,90.66 ,1837.61 ,1830.13 ,3349372.28 ,3,0
18.64 ,33.71 ,1136.12 ,1,21676.50 ,25219.11 ,636003323.90 ,19182.61 ,24514.51 ,600961105.70 ,11.41 ,10.56 ,111.42 ,1511.64 ,1609.94 ,2591908.14 ,3,0
18.15 ,27.91 ,778.79 ,1,19256.38 ,23139.58 ,535440343.80 ,19256.38 ,23139.58 ,535440343.80 ,16.65 ,8.62 ,74.29 ,2368.50 ,1369.79 ,1876325.02 ,3,0
6.99 ,6.47 ,41.80 ,1,21084.95 ,21081.20 ,444417013.40 ,18760.47 ,20697.47 ,428385267.10 ,8.60 ,7.26 ,52.74 ,1652.20 ,1804.37 ,3255765.36 ,3,0
9.56 ,8.57 ,73.37 ,1,17306.04 ,20499.33 ,420222650.60 ,17305.40 ,20499.69 ,420237082.20 ,13.65 ,10.13 ,102.69 ,1929.65 ,1467.59 ,2153817.38 ,3,0
26.45 ,46.25 ,2139.48 ,1,15277.03 ,18583.34 ,345340571.50 ,15422.13 ,18860.90 ,355733685.00 ,12.68 ,9.79 ,95.90 ,1844.52 ,1451.43 ,2106642.83 ,3,0
8.62 ,7.84 ,61.44 ,1,20221.30 ,22731.74 ,516731786.80 ,20221.30 ,22731.74 ,516731786.80 ,12.75 ,9.91 ,98.29 ,1869.90 ,1564.74 ,2448401.89 ,3,0
13.57 ,17.90 ,320.52 ,1,19682.22 ,23876.46 ,570085126.70 ,18448.26 ,23710.37 ,562181801.10 ,13.47 ,9.35 ,87.36 ,1988.19 ,1507.96 ,2273949.10 ,3,0
16.86 ,32.34 ,1045.93 ,1,16781.83 ,20247.24 ,409950869.30 ,15470.30 ,20412.68 ,416677370.80 ,10.87 ,10.48 ,109.78 ,1556.20 ,1577.51 ,2488529.76 ,3,0
5.66 ,5.85 ,34.23 ,1,22260.33 ,24584.29 ,604387198.40 ,22260.33 ,24584.29 ,604387198.40 ,10.08 ,8.75 ,76.58 ,1536.33 ,1418.97 ,2013462.39 ,3,0
5.59 ,6.28 ,39.44 ,1,20144.04 ,23161.35 ,536448203.30 ,20144.04 ,23161.35 ,536448203.30 ,9.29 ,8.28 ,68.54 ,1308.88 ,1298.28 ,1685531.36 ,3,0
22.79 ,33.79 ,1141.97 ,1,14179.95 ,19978.33 ,399133520.50 ,14179.95 ,19978.33 ,399133520.50 ,11.85 ,8.63 ,74.43 ,2143.40 ,2121.04 ,4498791.84 ,3,0
18.43 ,25.17 ,633.58 ,1,18764.40 ,23088.37 ,533072953.30 ,17920.80 ,23145.28 ,535703810.90 ,13.00 ,8.83 ,77.95 ,2201.08 ,1889.13 ,3568823.44 ,3,0
21.92 ,33.57 ,1127.07 ,1,14665.21 ,18992.17 ,360702473.30 ,13440.24 ,18784.24 ,352847571.50 ,10.93 ,10.38 ,107.78 ,1855.61 ,1940.24 ,3764547.60 ,3,0
10.57 ,8.53 ,72.69 ,1,19059.63 ,22703.84 ,515464445.20 ,19059.63 ,22703.84 ,515464445.20 ,11.08 ,8.01 ,64.16 ,1802.79 ,1485.96 ,2208089.00 ,3,0
9.94 ,6.70 ,44.90 ,1,21188.58 ,22911.84 ,524952189.10 ,20743.10 ,23183.19 ,537460341.60 ,14.87 ,7.93 ,62.89 ,2326.71 ,1448.17 ,2097185.30 ,3,0
19.65 ,27.40 ,750.50 ,1,18179.39 ,22225.94 ,493992248.10 ,13862.27 ,20314.53 ,412679965.00 ,11.57 ,9.00 ,80.94 ,2172.09 ,1915.04 ,3667391.65 ,3,0
17.77 ,28.49 ,811.54 ,1,15781.90 ,20460.84 ,418645963.50 ,15909.01 ,20406.80 ,416437642.30 ,15.87 ,8.57 ,73.38 ,2518.50 ,1542.21 ,2378396.98 ,3,0
3.40 ,4.50 ,20.21 ,1,17375.23 ,24662.85 ,608255965.50 ,17361.85 ,24669.32 ,608575228.00 ,6.96 ,7.21 ,51.95 ,1129.86 ,1220.15 ,1488771.30 ,3,0
8.05 ,8.15 ,66.34 ,1,21500.42 ,24080.07 ,579849706.30 ,21500.42 ,24080.07 ,579849706.30 ,13.50 ,9.92 ,98.48 ,1929.85 ,1503.13 ,2259403.90 ,3,0
42.80 ,48.37 ,2339.90 ,1,19202.81 ,22824.87 ,520974892.50 ,19202.81 ,22824.87 ,520974892.50 ,11.92 ,8.70 ,75.69 ,2058.35 ,2044.34 ,4179330.07 ,3,0
8.36 ,9.67 ,93.48 ,1,16730.97 ,21328.96 ,454924567.80 ,16730.74 ,21329.06 ,454928868.50 ,10.32 ,8.29 ,68.75 ,1629.50 ,1390.04 ,1932201.19 ,3,0
8.34 ,7.72 ,59.58 ,1,19146.85 ,21571.29 ,465320538.10 ,19146.85 ,21571.29 ,465320538.10 ,10.85 ,9.10 ,82.83 ,1737.60 ,1619.43 ,2622544.54 ,3,0
18.31 ,28.77 ,827.85 ,1,19769.27 ,23375.09 ,546394818.80 ,19769.27 ,23375.09 ,546394818.80 ,11.05 ,9.28 ,86.13 ,1750.61 ,1796.13 ,3226069.42 ,3,0
9.98 ,7.60 ,57.69 ,1,17607.47 ,20739.23 ,430115643.30 ,17607.47 ,20739.23 ,430115643.30 ,15.03 ,9.96 ,99.26 ,2164.00 ,1593.89 ,2540477.12 ,3,0
16.97 ,23.86 ,569.33 ,1,19647.96 ,22926.99 ,525646681.90 ,19647.96 ,22926.99 ,525646681.90 ,12.29 ,9.31 ,86.62 ,2012.04 ,1837.96 ,3378104.37 ,3,0
15.99 ,24.29 ,590.21 ,1,19772.08 ,22627.11 ,511986306.30 ,22075.24 ,24068.42 ,579288862.20 ,9.39 ,9.10 ,82.78 ,1591.65 ,1724.52 ,2973951.53 ,3,0
15.34 ,25.64 ,657.40 ,1,18457.89 ,21078.77 ,444314606.30 ,18457.89 ,21078.77 ,444314606.30 ,13.27 ,9.72 ,94.47 ,2040.59 ,1673.49 ,2800554.88 ,3,0
16.27 ,29.62 ,877.36 ,1,14617.35 ,21296.36 ,453534745.40 ,13745.92 ,21211.48 ,449926714.00 ,11.35 ,10.23 ,104.70 ,1903.06 ,1944.48 ,3780984.76 ,3,0
18.53 ,22.56 ,508.73 ,2,17204.44 ,20766.18 ,431234307.10 ,17204.44 ,20766.18 ,431234307.10 ,13.11 ,10.60 ,112.43 ,2139.08 ,2033.04 ,4133258.30 ,3,0
21.55 ,51.22 ,2623.75 ,3,22670.83 ,25049.01 ,627452864.50 ,22670.83 ,25049.01 ,627452864.50 ,9.33 ,8.34 ,69.56 ,1370.33 ,1473.57 ,2171415.36 ,3,0
19.52 ,30.89 ,954.43 ,3,18283.05 ,22270.85 ,495990772.20 ,18273.53 ,22276.40 ,496237830.10 ,11.66 ,7.70 ,59.28 ,1948.95 ,1535.80 ,2358670.58 ,3,0
27.11 ,43.49 ,1891.01 ,3,20842.60 ,23616.00 ,557715515.00 ,19668.61 ,23740.92 ,563631117.90 ,9.70 ,7.36 ,54.21 ,1668.67 ,1881.84 ,3541306.29 ,3,0
32.85 ,44.80 ,2006.86 ,1,21568.07 ,24742.37 ,612184934.10 ,21568.07 ,24742.37 ,612184934.10 ,14.37 ,8.88 ,78.90 ,2318.63 ,1739.36 ,3025360.97 ,3,0
30.52 ,44.53 ,1982.90 ,1,19009.81 ,22526.17 ,507428199.70 ,19009.81 ,22526.17 ,507428199.70 ,12.69 ,9.19 ,84.47 ,2251.22 ,2114.09 ,4469380.98 ,3,0
14.56 ,34.39 ,1182.54 ,1,18726.00 ,23743.41 ,563749303.30 ,18714.24 ,23749.99 ,564062056.20 ,7.91 ,7.17 ,51.45 ,1463.14 ,1914.80 ,3666450.30 ,3,0
17.09 ,29.31 ,859.01 ,1,18932.40 ,22203.74 ,493005880.60 ,18932.67 ,22203.51 ,492995785.40 ,11.37 ,10.62 ,112.83 ,1605.67 ,1786.64 ,3192093.36 ,6,0
7.28 ,7.80 ,60.88 ,1,15469.44 ,18268.52 ,333738963.20 ,17377.20 ,19036.00 ,362369404.30 ,9.00 ,8.41 ,70.72 ,1275.44 ,1326.70 ,1760123.93 ,3,0
14.79 ,28.07 ,787.90 ,1,20525.16 ,21848.48 ,477355921.60 ,18947.76 ,21307.13 ,453993675.70 ,12.19 ,8.15 ,66.40 ,1798.44 ,1410.10 ,1988390.12 ,3,0
9.53 ,8.82 ,77.77 ,1,14131.32 ,21048.16 ,443025121.20 ,14131.46 ,21048.06 ,443021010.70 ,12.14 ,10.55 ,111.30 ,1837.09 ,1699.13 ,2887046.81 ,3,0
17.56 ,29.37 ,862.37 ,1,12168.21 ,16081.72 ,258621712.90 ,12168.21 ,16081.72 ,258621712.90 ,14.18 ,9.62 ,92.58 ,2319.11 ,1940.06 ,3763843.74 ,3,0
7.27 ,7.18 ,51.55 ,1,17051.11 ,19881.20 ,395262010.80 ,17051.18 ,19881.14 ,395259551.20 ,11.94 ,9.83 ,96.61 ,1736.72 ,1472.74 ,2168970.37 ,3,0
22.99 ,37.35 ,1394.97 ,1,21181.97 ,23986.75 ,575363916.10 ,19597.56 ,23474.78 ,551065496.00 ,11.30 ,9.50 ,90.21 ,1961.85 ,1948.69 ,3797387.83 ,3,0
7.90 ,8.00 ,63.98 ,1,19823.50 ,20826.03 ,433723311.50 ,19823.50 ,20826.03 ,433723311.50 ,11.29 ,10.80 ,116.63 ,1567.07 ,1533.64 ,2352064.07 ,3,0
19.82 ,30.51 ,930.61 ,1,22770.68 ,24530.83 ,601761713.10 ,22770.68 ,24530.83 ,601761713.10 ,13.50 ,10.05 ,101.04 ,1902.82 ,1540.32 ,2372578.08 ,3,0
